idRule,Rule,state
246,"CO_GT[8.6-8.7], C6H6_GT[27.0-28.1], PT08_S2_NMHC[1578.0-1701.0], NOx_GT[104.0-295.0], PT08_S3_NOx[1653.0-1696.0], NO2_GT[143.0-296.0], PT08_S4_NO2[2775.0-2775.0] --> PT08_S1_CO[1519.0-1567.0], NMHC_GT[70.0-258.0]",Not supported
247,"CO_GT[1.8-2.0], NMHC_GT[220.0-252.0], NOx_GT[803.0-836.0], PT08_S3_NOx[1376.0-1703.0], PT08_S4_NO2[1836.0-2691.0] --> PT08_S1_CO[976.0-1005.0], C6H6_GT[16.2-45.9], PT08_S2_NMHC[1462.0-1546.0], NO2_GT[282.0-296.0]",Not supported
248,"NMHC_GT[320.0-832.0], C6H6_GT[39.2-49.4], PT08_S3_NOx[1007.0-1055.0] --> CO_GT[6.7-7.1], PT08_S1_CO[827.0-1193.0], PT08_S2_NMHC[1851.0-1935.0], NOx_GT[538.0-555.0], NO2_GT[31.0-103.0], PT08_S4_NO2[1411.0-2416.0]",Not supported
249,"NMHC_GT[278.0-337.0], C6H6_GT[6.8-8.1], PT08_S3_NOx[1494.0-1499.0], NO2_GT[267.0-267.0], PT08_S4_NO2[2134.0-2691.0] --> CO_GT[0.2-0.2], PT08_S1_CO[1917.0-2040.0], PT08_S2_NMHC[1502.0-1595.0], NOx_GT[30.0-156.0]",Not supported
250,"CO_GT[2.7-5.0], PT08_S1_CO[1881.0-1895.0], NMHC_GT[449.0-680.0], C6H6_GT[33.0-47.5], PT08_S3_NOx[923.0-957.0], NO2_GT[274.0-275.0], PT08_S4_NO2[1895.0-1900.0] --> PT08_S2_NMHC[1610.0-1624.0], NOx_GT[1184.0-1184.0]",Not supported
251,"CO_GT[4.5-4.5], C6H6_GT[32.6-33.5], NOx_GT[320.0-379.0], NO2_GT[269.0-333.0], PT08_S4_NO2[2746.0-2775.0] --> PT08_S1_CO[2040.0-2040.0], NMHC_GT[236.0-251.0], PT08_S2_NMHC[1637.0-1782.0], PT08_S3_NOx[1436.0-2121.0]",Not supported
252,"NMHC_GT[651.0-651.0], PT08_S2_NMHC[1534.0-1582.0], NOx_GT[1132.0-1189.0], NO2_GT[126.0-203.0] --> CO_GT[7.6-9.3], PT08_S1_CO[910.0-910.0], C6H6_GT[6.0-19.2], PT08_S3_NOx[1536.0-1625.0], PT08_S4_NO2[810.0-1473.0]",Not supported
253,"NMHC_GT[22.0-137.0], NOx_GT[301.0-373.0], PT08_S3_NOx[961.0-966.0], PT08_S4_NO2[1218.0-1525.0] --> CO_GT[3.5-5.0], PT08_S1_CO[1982.0-1982.0], C6H6_GT[30.9-44.7], PT08_S2_NMHC[1668.0-1737.0], NO2_GT[333.0-333.0]",Not supported
254,"PT08_S1_CO[1975.0-2040.0], NMHC_GT[128.0-261.0], C6H6_GT[29.3-31.6], PT08_S2_NMHC[1631.0-2214.0], NOx_GT[525.0-1099.0], NO2_GT[310.0-340.0], PT08_S4_NO2[2775.0-2775.0] --> CO_GT[7.1-7.3], PT08_S3_NOx[1480.0-1773.0]",Not supported
255,"PT08_S1_CO[1064.0-2040.0], C6H6_GT[3.0-12.1], NOx_GT[96.0-429.0], PT08_S3_NOx[2683.0-2683.0], NO2_GT[326.0-340.0], PT08_S4_NO2[2473.0-2775.0] --> CO_GT[6.9-7.3], NMHC_GT[808.0-808.0], PT08_S2_NMHC[1530.0-1530.0]",Not supported
256,"CO_GT[7.1-7.2], C6H6_GT[22.7-22.7], PT08_S4_NO2[1799.0-1939.0] --> PT08_S1_CO[1034.0-1080.0], NMHC_GT[660.0-692.0], PT08_S2_NMHC[1189.0-1297.0], NOx_GT[281.0-369.0], PT08_S3_NOx[743.0-798.0], NO2_GT[272.0-340.0]",Not supported
257,"CO_GT[1.6-4.1], PT08_S1_CO[922.0-1554.0], NMHC_GT[449.0-655.0], PT08_S3_NOx[341.0-686.0], NO2_GT[312.0-340.0], PT08_S4_NO2[2775.0-2775.0] --> C6H6_GT[25.0-25.0], PT08_S2_NMHC[1805.0-1852.0], NOx_GT[97.0-431.0]",Not supported
258,"CO_GT[0.7-4.0], NMHC_GT[486.0-486.0], C6H6_GT[0.3-10.5], NOx_GT[568.0-594.0], NO2_GT[84.0-171.0], PT08_S4_NO2[1922.0-2413.0] --> PT08_S1_CO[1898.0-1918.0], PT08_S2_NMHC[1641.0-1648.0], PT08_S3_NOx[1727.0-1955.0]",Not supported
259,"CO_GT[8.5-8.5], PT08_S1_CO[809.0-1057.0], PT08_S3_NOx[412.0-698.0], NO2_GT[276.0-340.0], PT08_S4_NO2[2775.0-2775.0] --> NMHC_GT[342.0-633.0], C6H6_GT[26.0-28.6], PT08_S2_NMHC[1980.0-1983.0], NOx_GT[1186.0-1345.0]",Not supported
260,"CO_GT[9.5-9.9], PT08_S1_CO[1383.0-1495.0], NMHC_GT[79.0-87.0], C6H6_GT[10.2-10.8], PT08_S3_NOx[340.0-1196.0], NO2_GT[267.0-326.0], PT08_S4_NO2[1380.0-1609.0] --> PT08_S2_NMHC[1663.0-1711.0], NOx_GT[582.0-1247.0]",Not supported
261,"CO_GT[7.8-7.8], PT08_S1_CO[1882.0-2040.0], NMHC_GT[139.0-226.0], C6H6_GT[28.4-50.8], PT08_S3_NOx[498.0-918.0], NO2_GT[270.0-285.0] --> PT08_S2_NMHC[1470.0-1643.0], NOx_GT[34.0-406.0], PT08_S4_NO2[1792.0-1898.0]",Not supported
262,"CO_GT[3.8-4.8], PT08_S1_CO[1934.0-1956.0], NMHC_GT[221.0-276.0], NO2_GT[123.0-240.0] --> C6H6_GT[11.5-23.8], PT08_S2_NMHC[928.0-1603.0], NOx_GT[542.0-1186.0], PT08_S3_NOx[1822.0-2542.0], PT08_S4_NO2[882.0-1426.0]",Not supported
