,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
1000,439,77,"PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-224.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S3_NOx[322.0-1065.0]",Confident,"PT08_S2_NMHC[383.0-1348.0], NO2_GT[2.0-191.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S3_NOx[322.0-1329.0]",Confident
1001,49,35,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-5.5], PT08_S2_NMHC[383.0-1413.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-5.8]",Not supported,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1156.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-6.4]",Not supported
1002,75,35,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-22.3], PT08_S2_NMHC[383.0-1220.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-1.4]",Not supported,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1156.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-6.4]",Not supported
1003,75,367,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-22.3], PT08_S2_NMHC[383.0-1220.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-1.4]",Not supported,"C6H6_GT[0.1-18.3], PT08_S2_NMHC[383.0-900.0] --> CO_GT[0.1-6.4], NMHC_GT[7.0-193.0]",Not supported
1004,137,367,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-24.7], PT08_S2_NMHC[383.0-1413.0], NOx_GT[653.0-1479.0] --> CO_GT[0.1-1.7]",Not supported,"C6H6_GT[0.1-18.3], PT08_S2_NMHC[383.0-900.0] --> CO_GT[0.1-6.4], NMHC_GT[7.0-193.0]",Not supported
1005,135,367,"NMHC_GT[7.0-101.0], C6H6_GT[0.1-20.2], PT08_S2_NMHC[383.0-1413.0], NOx_GT[728.0-1479.0] --> CO_GT[0.1-2.5]",Not supported,"C6H6_GT[0.1-18.3], PT08_S2_NMHC[383.0-900.0] --> CO_GT[0.1-6.4], NMHC_GT[7.0-193.0]",Not supported
1006,457,367,"C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-900.0] --> CO_GT[0.1-6.4], NMHC_GT[7.0-193.0]",Not supported,"C6H6_GT[0.1-18.3], PT08_S2_NMHC[383.0-900.0] --> CO_GT[0.1-6.4], NMHC_GT[7.0-193.0]",Not supported
1007,75,457,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-22.3], PT08_S2_NMHC[383.0-1220.0], NOx_GT[517.0-1479.0] --> CO_GT[0.1-1.4]",Not supported,"C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-900.0] --> CO_GT[0.1-6.4], NMHC_GT[7.0-193.0]",Not supported
1008,137,457,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-24.7], PT08_S2_NMHC[383.0-1413.0], NOx_GT[653.0-1479.0] --> CO_GT[0.1-1.7]",Not supported,"C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-900.0] --> CO_GT[0.1-6.4], NMHC_GT[7.0-193.0]",Not supported
1009,129,38,"C6H6_GT[0.1-24.7], PT08_S2_NMHC[383.0-1278.0] --> NMHC_GT[306.0-1189.0]",Not supported,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1156.0] --> NMHC_GT[306.0-1189.0]",Not supported
1010,230,38,"C6H6_GT[0.1-23.4], PT08_S2_NMHC[383.0-1308.0] --> NMHC_GT[830.0-1189.0]",Not supported,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1156.0] --> NMHC_GT[306.0-1189.0]",Not supported
1011,129,70,"C6H6_GT[0.1-24.7], PT08_S2_NMHC[383.0-1278.0] --> NMHC_GT[306.0-1189.0]",Not supported,C6H6_GT[0.1-15.1] --> NMHC_GT[306.0-1189.0],Not supported
1012,230,70,"C6H6_GT[0.1-23.4], PT08_S2_NMHC[383.0-1308.0] --> NMHC_GT[830.0-1189.0]",Not supported,C6H6_GT[0.1-15.1] --> NMHC_GT[306.0-1189.0],Not supported
1013,165,70,C6H6_GT[0.1-21.5] --> NMHC_GT[306.0-1189.0],Not supported,C6H6_GT[0.1-15.1] --> NMHC_GT[306.0-1189.0],Not supported
1014,232,70,C6H6_GT[0.1-24.7] --> NMHC_GT[306.0-1189.0],Not supported,C6H6_GT[0.1-15.1] --> NMHC_GT[306.0-1189.0],Not supported
1015,296,70,"C6H6_GT[0.1-25.5], PT08_S2_NMHC[383.0-1124.0] --> NMHC_GT[538.0-1189.0]",Not supported,C6H6_GT[0.1-15.1] --> NMHC_GT[306.0-1189.0],Not supported
1016,376,70,C6H6_GT[0.1-25.5] --> NMHC_GT[832.0-1189.0],Not supported,C6H6_GT[0.1-15.1] --> NMHC_GT[306.0-1189.0],Not supported
1017,129,165,"C6H6_GT[0.1-24.7], PT08_S2_NMHC[383.0-1278.0] --> NMHC_GT[306.0-1189.0]",Not supported,C6H6_GT[0.1-21.5] --> NMHC_GT[306.0-1189.0],Not supported
1018,230,165,"C6H6_GT[0.1-23.4], PT08_S2_NMHC[383.0-1308.0] --> NMHC_GT[830.0-1189.0]",Not supported,C6H6_GT[0.1-21.5] --> NMHC_GT[306.0-1189.0],Not supported
1019,232,165,C6H6_GT[0.1-24.7] --> NMHC_GT[306.0-1189.0],Not supported,C6H6_GT[0.1-21.5] --> NMHC_GT[306.0-1189.0],Not supported
1020,296,165,"C6H6_GT[0.1-25.5], PT08_S2_NMHC[383.0-1124.0] --> NMHC_GT[538.0-1189.0]",Not supported,C6H6_GT[0.1-21.5] --> NMHC_GT[306.0-1189.0],Not supported
1021,376,165,C6H6_GT[0.1-25.5] --> NMHC_GT[832.0-1189.0],Not supported,C6H6_GT[0.1-21.5] --> NMHC_GT[306.0-1189.0],Not supported
1022,129,232,"C6H6_GT[0.1-24.7], PT08_S2_NMHC[383.0-1278.0] --> NMHC_GT[306.0-1189.0]",Not supported,C6H6_GT[0.1-24.7] --> NMHC_GT[306.0-1189.0],Not supported
1023,296,232,"C6H6_GT[0.1-25.5], PT08_S2_NMHC[383.0-1124.0] --> NMHC_GT[538.0-1189.0]",Not supported,C6H6_GT[0.1-24.7] --> NMHC_GT[306.0-1189.0],Not supported
1024,376,232,C6H6_GT[0.1-25.5] --> NMHC_GT[832.0-1189.0],Not supported,C6H6_GT[0.1-24.7] --> NMHC_GT[306.0-1189.0],Not supported
1025,239,46,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-32.0]",Not supported,"C6H6_GT[0.1-15.1], PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-32.0]",Not supported
1026,239,237,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-32.0]",Not supported,"C6H6_GT[0.1-18.3], PT08_S4_NO2[1539.0-2775.0] --> NOx_GT[2.0-639.0], NO2_GT[2.0-96.0]",Not confident
1027,434,237,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-96.0]",Not confident,"C6H6_GT[0.1-18.3], PT08_S4_NO2[1539.0-2775.0] --> NOx_GT[2.0-639.0], NO2_GT[2.0-96.0]",Not confident
1028,239,388,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-32.0]",Not supported,"C6H6_GT[0.1-18.3], PT08_S4_NO2[1219.0-2775.0] --> NOx_GT[2.0-686.0], NO2_GT[2.0-224.0]",Not confident
1029,434,388,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-96.0]",Not confident,"C6H6_GT[0.1-18.3], PT08_S4_NO2[1219.0-2775.0] --> NOx_GT[2.0-686.0], NO2_GT[2.0-224.0]",Not confident
1030,414,388,"C6H6_GT[0.1-24.7], PT08_S4_NO2[1219.0-2775.0] --> NOx_GT[2.0-686.0], NO2_GT[2.0-32.0]",Not supported,"C6H6_GT[0.1-18.3], PT08_S4_NO2[1219.0-2775.0] --> NOx_GT[2.0-686.0], NO2_GT[2.0-224.0]",Not confident
1031,239,434,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-32.0]",Not supported,"C6H6_GT[0.1-21.5], PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-96.0]",Not confident
1032,344,50,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-1284.0], NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[551.0-1285.0]",Not supported
1033,344,221,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-1284.0], NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"NOx_GT[328.0-1479.0] --> PT08_S1_CO[647.0-1617.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-1541.0]",Not supported
1034,50,221,"NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"NOx_GT[328.0-1479.0] --> PT08_S1_CO[647.0-1617.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-1541.0]",Not supported
1035,371,221,"NOx_GT[264.0-1479.0] --> PT08_S1_CO[647.0-1479.0], PT08_S2_NMHC[383.0-676.0], PT08_S4_NO2[551.0-1317.0]",Not supported,"NOx_GT[328.0-1479.0] --> PT08_S1_CO[647.0-1617.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-1541.0]",Not supported
1036,344,282,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-1284.0], NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"NOx_GT[356.0-1479.0] --> PT08_S1_CO[647.0-1479.0], PT08_S2_NMHC[383.0-932.0], PT08_S4_NO2[551.0-1541.0]",Not supported
1037,50,282,"NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"NOx_GT[356.0-1479.0] --> PT08_S1_CO[647.0-1479.0], PT08_S2_NMHC[383.0-932.0], PT08_S4_NO2[551.0-1541.0]",Not supported
1038,371,282,"NOx_GT[264.0-1479.0] --> PT08_S1_CO[647.0-1479.0], PT08_S2_NMHC[383.0-676.0], PT08_S4_NO2[551.0-1317.0]",Not supported,"NOx_GT[356.0-1479.0] --> PT08_S1_CO[647.0-1479.0], PT08_S2_NMHC[383.0-932.0], PT08_S4_NO2[551.0-1541.0]",Not supported
1039,344,291,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-1284.0], NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-900.0] --> PT08_S1_CO[647.0-1223.0]",Not supported
1040,168,291,"NMHC_GT[7.0-259.0], C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[551.0-1413.0] --> PT08_S1_CO[647.0-1031.0]",Not supported,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-900.0] --> PT08_S1_CO[647.0-1223.0]",Not supported
1041,348,291,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[551.0-1541.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-900.0] --> PT08_S1_CO[647.0-1223.0]",Not supported
1042,361,291,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[551.0-1541.0] --> PT08_S1_CO[647.0-775.0]",Not supported,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-900.0] --> PT08_S1_CO[647.0-1223.0]",Not supported
1043,173,291,"NMHC_GT[7.0-401.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1156.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-900.0] --> PT08_S1_CO[647.0-1223.0]",Not supported
1044,344,371,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-1284.0], NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"NOx_GT[264.0-1479.0] --> PT08_S1_CO[647.0-1479.0], PT08_S2_NMHC[383.0-676.0], PT08_S4_NO2[551.0-1317.0]",Not supported
1045,50,371,"NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"NOx_GT[264.0-1479.0] --> PT08_S1_CO[647.0-1479.0], PT08_S2_NMHC[383.0-676.0], PT08_S4_NO2[551.0-1317.0]",Not supported
1046,344,465,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-8.7], PT08_S2_NMHC[383.0-1284.0], NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0]",Not supported,NMHC_GT[7.0-193.0] --> PT08_S1_CO[647.0-698.0],Not supported
1047,348,465,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[551.0-1541.0] --> PT08_S1_CO[647.0-698.0]",Not supported,NMHC_GT[7.0-193.0] --> PT08_S1_CO[647.0-698.0],Not supported
1048,203,465,"NMHC_GT[7.0-193.0], C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[551.0-1541.0] --> PT08_S1_CO[647.0-698.0]",Not supported,NMHC_GT[7.0-193.0] --> PT08_S1_CO[647.0-698.0],Not supported
1049,173,465,"NMHC_GT[7.0-401.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1156.0] --> PT08_S1_CO[647.0-698.0]",Not supported,NMHC_GT[7.0-193.0] --> PT08_S1_CO[647.0-698.0],Not supported
1050,17,214,"CO_GT[0.1-4.8], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,"CO_GT[0.1-3.6], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1725.0]",Not supported
1051,404,214,"CO_GT[0.1-4.2], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1716.0]",Not supported,"CO_GT[0.1-3.6], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1725.0]",Not supported
1052,17,234,"CO_GT[0.1-4.8], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,NO2_GT[326.0-340.0] --> PT08_S4_NO2[551.0-2102.0],Not supported
1053,404,234,"CO_GT[0.1-4.2], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1716.0]",Not supported,NO2_GT[326.0-340.0] --> PT08_S4_NO2[551.0-2102.0],Not supported
1054,214,234,"CO_GT[0.1-3.6], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1725.0]",Not supported,NO2_GT[326.0-340.0] --> PT08_S4_NO2[551.0-2102.0],Not supported
1055,284,234,"C6H6_GT[0.1-9.5], PT08_S2_NMHC[383.0-1225.0], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1797.0]",Not supported,NO2_GT[326.0-340.0] --> PT08_S4_NO2[551.0-2102.0],Not supported
1056,424,234,"NMHC_GT[7.0-401.0], PT08_S3_NOx[322.0-553.0], NO2_GT[134.0-340.0] --> PT08_S4_NO2[551.0-1797.0]",Not supported,NO2_GT[326.0-340.0] --> PT08_S4_NO2[551.0-2102.0],Not supported
1057,17,404,"CO_GT[0.1-4.8], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,"CO_GT[0.1-4.2], NO2_GT[295.0-340.0] --> PT08_S4_NO2[551.0-1716.0]",Not supported
1058,53,93,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,"CO_GT[0.1-4.4], NMHC_GT[7.0-55.0] --> PT08_S4_NO2[551.0-1573.0]",Not supported
1059,53,101,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident
1060,127,101,"CO_GT[0.1-6.4], NMHC_GT[7.0-210.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident
1061,53,293,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,"CO_GT[0.1-5.6], NMHC_GT[7.0-117.0] --> PT08_S4_NO2[551.0-1709.0]",Not supported
1062,127,293,"CO_GT[0.1-6.4], NMHC_GT[7.0-210.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,"CO_GT[0.1-5.6], NMHC_GT[7.0-117.0] --> PT08_S4_NO2[551.0-1709.0]",Not supported
1063,101,293,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,"CO_GT[0.1-5.6], NMHC_GT[7.0-117.0] --> PT08_S4_NO2[551.0-1709.0]",Not supported
1064,233,293,"CO_GT[0.1-6.0], NMHC_GT[7.0-353.0] --> PT08_S4_NO2[551.0-1701.0]",Confident,"CO_GT[0.1-5.6], NMHC_GT[7.0-117.0] --> PT08_S4_NO2[551.0-1709.0]",Not supported
1065,469,293,"CO_GT[0.1-5.9], NMHC_GT[7.0-219.0], NOx_GT[2.0-460.0] --> PT08_S4_NO2[551.0-1705.0]",Confident,"CO_GT[0.1-5.6], NMHC_GT[7.0-117.0] --> PT08_S4_NO2[551.0-1709.0]",Not supported
1066,53,476,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1541.0]",Not supported,"CO_GT[0.1-6.4], NMHC_GT[7.0-47.0] --> PT08_S4_NO2[551.0-1721.0]",Not supported
1067,127,476,"CO_GT[0.1-6.4], NMHC_GT[7.0-210.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,"CO_GT[0.1-6.4], NMHC_GT[7.0-47.0] --> PT08_S4_NO2[551.0-1721.0]",Not supported
1068,101,476,"CO_GT[0.1-6.4], NMHC_GT[7.0-193.0] --> PT08_S4_NO2[551.0-1669.0]",Confident,"CO_GT[0.1-6.4], NMHC_GT[7.0-47.0] --> PT08_S4_NO2[551.0-1721.0]",Not supported
1069,10,56,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-644.0],Not supported,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0],Not supported
1070,10,79,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-644.0],Not supported,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1413.0],Not supported
1071,56,79,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0],Not supported,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1413.0],Not supported
1072,10,113,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-644.0],Not supported,PT08_S3_NOx[2327.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1073,56,113,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0],Not supported,PT08_S3_NOx[2327.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1074,79,113,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1413.0],Not supported,PT08_S3_NOx[2327.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1075,147,113,PT08_S3_NOx[1705.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported,PT08_S3_NOx[2327.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1076,254,113,PT08_S3_NOx[1495.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported,PT08_S3_NOx[2327.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1077,10,147,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-644.0],Not supported,PT08_S3_NOx[1705.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1078,56,147,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0],Not supported,PT08_S3_NOx[1705.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1079,79,147,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1413.0],Not supported,PT08_S3_NOx[1705.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1080,254,147,PT08_S3_NOx[1495.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported,PT08_S3_NOx[1705.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1081,10,196,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-644.0],Not supported,PT08_S3_NOx[1791.0-2683.0] --> PT08_S2_NMHC[383.0-1447.0],Not supported
1082,56,196,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0],Not supported,PT08_S3_NOx[1791.0-2683.0] --> PT08_S2_NMHC[383.0-1447.0],Not supported
1083,79,196,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1413.0],Not supported,PT08_S3_NOx[1791.0-2683.0] --> PT08_S2_NMHC[383.0-1447.0],Not supported
1084,147,196,PT08_S3_NOx[1705.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported,PT08_S3_NOx[1791.0-2683.0] --> PT08_S2_NMHC[383.0-1447.0],Not supported
1085,254,196,PT08_S3_NOx[1495.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported,PT08_S3_NOx[1791.0-2683.0] --> PT08_S2_NMHC[383.0-1447.0],Not supported
1086,10,254,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-644.0],Not supported,PT08_S3_NOx[1495.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1087,56,254,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1156.0],Not supported,PT08_S3_NOx[1495.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1088,79,254,PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-1413.0],Not supported,PT08_S3_NOx[1495.0-2683.0] --> PT08_S2_NMHC[383.0-1446.0],Not supported
1089,372,61,"C6H6_GT[0.1-3.9], PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-1221.0]",Not confident,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0]",Confident
1090,372,88,"C6H6_GT[0.1-3.9], PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-1221.0]",Not confident,PT08_S2_NMHC[383.0-644.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1091,61,88,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0]",Confident,PT08_S2_NMHC[383.0-644.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1092,120,88,PT08_S2_NMHC[383.0-900.0] --> PT08_S4_NO2[551.0-1285.0],Not confident,PT08_S2_NMHC[383.0-644.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1093,136,88,PT08_S2_NMHC[383.0-1156.0] --> PT08_S4_NO2[551.0-1285.0],Not confident,PT08_S2_NMHC[383.0-644.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1094,206,88,PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0],Not confident,PT08_S2_NMHC[383.0-644.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1095,358,88,PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-942.0],Not confident,PT08_S2_NMHC[383.0-644.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1096,372,120,"C6H6_GT[0.1-3.9], PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-1221.0]",Not confident,PT08_S2_NMHC[383.0-900.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1097,61,120,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0]",Confident,PT08_S2_NMHC[383.0-900.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1098,136,120,PT08_S2_NMHC[383.0-1156.0] --> PT08_S4_NO2[551.0-1285.0],Not confident,PT08_S2_NMHC[383.0-900.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1099,206,120,PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0],Not confident,PT08_S2_NMHC[383.0-900.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1100,358,120,PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-942.0],Not confident,PT08_S2_NMHC[383.0-900.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1101,372,136,"C6H6_GT[0.1-3.9], PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-1221.0]",Not confident,PT08_S2_NMHC[383.0-1156.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1102,61,136,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0]",Confident,PT08_S2_NMHC[383.0-1156.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1103,206,136,PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0],Not confident,PT08_S2_NMHC[383.0-1156.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1104,358,136,PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-942.0],Not confident,PT08_S2_NMHC[383.0-1156.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1105,372,206,"C6H6_GT[0.1-3.9], PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-1221.0]",Not confident,PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1106,61,206,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0]",Confident,PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
1107,358,206,PT08_S2_NMHC[383.0-1446.0] --> PT08_S4_NO2[551.0-942.0],Not confident,PT08_S2_NMHC[383.0-1413.0] --> PT08_S4_NO2[551.0-1285.0],Not confident
