,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
279,282,133,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-193.0], C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-644.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[134.0-340.0], PT08_S4_NO2[551.0-1285.0] --> C6H6_GT[0.1-15.1]",Not supported
280,322,133,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0], NO2_GT[134.0-340.0] --> PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-644.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[134.0-340.0], PT08_S4_NO2[551.0-1285.0] --> C6H6_GT[0.1-15.1]",Not supported
281,167,263,"NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3], NO2_GT[2.0-160.0], PT08_S4_NO2[551.0-1541.0]",Not confident,"NOx_GT[2.0-160.0], PT08_S3_NOx[1420.0-2683.0] --> C6H6_GT[0.1-15.1]",Not supported
282,173,6,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,PT08_S1_CO[647.0-698.0] --> NMHC_GT[7.0-193.0],Not supported
283,268,6,"PT08_S1_CO[647.0-1223.0] --> NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], NO2_GT[70.0-340.0]",Not supported,PT08_S1_CO[647.0-698.0] --> NMHC_GT[7.0-193.0],Not supported
284,173,146,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,PT08_S1_CO[647.0-698.0] --> NOx_GT[517.0-1479.0],Not supported
285,173,226,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0]",Not supported
286,173,301,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1] --> NMHC_GT[7.0-193.0], NO2_GT[134.0-340.0]",Not supported
287,173,334,"PT08_S1_CO[647.0-1223.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0], NO2_GT[134.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NO2_GT[134.0-340.0] --> NMHC_GT[7.0-193.0], NOx_GT[517.0-1479.0]",Not supported
288,174,85,"PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-644.0], PT08_S3_NOx[322.0-1065.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
289,323,85,PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-644.0],Not confident,"PT08_S1_CO[647.0-698.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
290,174,323,"PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-644.0], PT08_S3_NOx[322.0-1065.0]",Not supported,PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-644.0],Not confident
291,180,14,"PT08_S1_CO[647.0-1223.0], PT08_S3_NOx[1420.0-2683.0] --> C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-644.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S3_NOx[1420.0-2683.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
292,190,46,"NOx_GT[132.0-1479.0] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[143.0-1189.0], C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0]",Not supported,NOx_GT[517.0-1479.0] --> PT08_S1_CO[1881.0-2040.0],Not supported
293,190,125,"NOx_GT[132.0-1479.0] --> PT08_S1_CO[1881.0-2040.0], NMHC_GT[143.0-1189.0], C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0]",Not supported,"PT08_S2_NMHC[383.0-1156.0], NOx_GT[260.0-1479.0], PT08_S4_NO2[1731.0-2775.0] --> C6H6_GT[0.1-15.1]",Not supported
294,197,24,PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-32.0],Not supported,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> NO2_GT[2.0-32.0]",Not supported
295,197,122,PT08_S4_NO2[1219.0-2775.0] --> NO2_GT[2.0-32.0],Not supported,"C6H6_GT[25.7-63.7], PT08_S4_NO2[1475.0-2775.0] --> NO2_GT[2.0-32.0]",Not supported
296,201,97,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], NO2_GT[2.0-160.0] --> C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], NO2_GT[2.0-32.0] --> C6H6_GT[0.1-15.1]",Not supported
297,317,97,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> C6H6_GT[0.1-15.1]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0], NO2_GT[2.0-32.0] --> C6H6_GT[0.1-15.1]",Not supported
298,207,84,"PT08_S1_CO[647.0-1223.0], PT08_S2_NMHC[1451.0-2214.0] --> NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S2_NMHC[1451.0-2214.0] --> PT08_S3_NOx[1420.0-2683.0]",Not supported
299,208,99,PT08_S4_NO2[1219.0-2775.0] --> CO_GT[6.5-11.9],Not supported,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[6.5-11.9]",Not supported
300,221,155,PT08_S3_NOx[869.0-2683.0] --> NO2_GT[2.0-32.0],Not supported,PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[2.0-32.0],Not supported
301,231,41,"NMHC_GT[7.0-401.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
302,305,41,NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0],Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
303,233,128,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S3_NOx[322.0-553.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0] --> PT08_S3_NOx[322.0-553.0]",Not supported
304,237,128,"CO_GT[0.1-3.2] --> PT08_S1_CO[1881.0-2040.0], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0] --> PT08_S3_NOx[322.0-553.0]",Not supported
305,234,54,"CO_GT[6.5-11.9], NOx_GT[260.0-1479.0] --> PT08_S1_CO[647.0-698.0]",Not supported,"CO_GT[6.5-11.9], C6H6_GT[42.8-63.7], PT08_S2_NMHC[1451.0-2214.0], NOx_GT[260.0-1479.0], PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-698.0]",Not supported
306,235,44,"PT08_S3_NOx[1420.0-2683.0] --> CO_GT[6.5-11.9], NO2_GT[267.0-340.0]",Not supported,"NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[267.0-340.0]",Not supported
307,296,44,"NOx_GT[2.0-416.0], PT08_S3_NOx[869.0-2683.0] --> NO2_GT[267.0-340.0]",Not supported,"NOx_GT[2.0-416.0], PT08_S3_NOx[1420.0-2683.0] --> NO2_GT[267.0-340.0]",Not supported
308,237,137,"CO_GT[0.1-3.2] --> PT08_S1_CO[1881.0-2040.0], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[1881.0-2040.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
309,286,137,"C6H6_GT[0.1-15.1] --> PT08_S2_NMHC[1451.0-2214.0], NOx_GT[517.0-1479.0], PT08_S3_NOx[322.0-553.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[1881.0-2040.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
310,305,137,NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0],Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[1881.0-2040.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
311,237,233,"CO_GT[0.1-3.2] --> PT08_S1_CO[1881.0-2040.0], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S3_NOx[322.0-553.0]",Not supported
312,244,299,"PT08_S1_CO[647.0-698.0], C6H6_GT[12.9-63.7], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-553.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[12.9-63.7], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-553.0] --> PT08_S2_NMHC[936.0-2214.0]",Not supported
313,305,299,NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0],Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[12.9-63.7], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-553.0] --> PT08_S2_NMHC[936.0-2214.0]",Not supported
314,252,212,"PT08_S1_CO[647.0-1617.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"PT08_S1_CO[647.0-1479.0], NMHC_GT[306.0-1189.0], PT08_S2_NMHC[1451.0-2214.0] --> NO2_GT[267.0-340.0], PT08_S4_NO2[551.0-1285.0]",Not supported
315,268,107,"PT08_S1_CO[647.0-1223.0] --> NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0], NO2_GT[70.0-340.0]",Not supported,"PT08_S1_CO[647.0-698.0], PT08_S4_NO2[551.0-1285.0] --> NOx_GT[2.0-416.0]",Not supported
316,294,111,"CO_GT[3.3-11.9] --> PT08_S1_CO[1881.0-2040.0], NOx_GT[2.0-416.0]",Not supported,"CO_GT[6.5-11.9], C6H6_GT[25.7-63.7] --> NOx_GT[2.0-416.0]",Not supported
317,298,241,"PT08_S2_NMHC[936.0-2214.0] --> PT08_S1_CO[1881.0-2040.0], PT08_S3_NOx[322.0-1065.0]",Not supported,"PT08_S2_NMHC[1451.0-2214.0] --> PT08_S1_CO[1881.0-2040.0], PT08_S3_NOx[322.0-1065.0]",Not supported
318,305,192,NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0],Not supported,"NOx_GT[2.0-416.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
319,305,231,NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0],Not supported,"NMHC_GT[7.0-401.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
320,305,244,NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0],Not supported,"PT08_S1_CO[647.0-698.0], C6H6_GT[12.9-63.7], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-553.0] --> PT08_S2_NMHC[1451.0-2214.0]",Not supported
321,305,310,NOx_GT[2.0-416.0] --> PT08_S2_NMHC[1451.0-2214.0],Not supported,"PT08_S1_CO[647.0-1223.0], C6H6_GT[16.1-63.7], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-553.0] --> PT08_S2_NMHC[552.0-2214.0]",Not supported
322,306,88,NMHC_GT[7.0-193.0] --> C6H6_GT[0.1-15.1],Confident,"NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[2397.0-2775.0] --> C6H6_GT[0.1-27.9]",Not supported
323,308,101,"NMHC_GT[143.0-1189.0] --> PT08_S1_CO[1881.0-2040.0], PT08_S3_NOx[322.0-553.0]",Not supported,"NMHC_GT[306.0-1189.0] --> PT08_S1_CO[1881.0-2040.0], PT08_S3_NOx[322.0-553.0]",Not supported
324,309,216,"NO2_GT[2.0-160.0] --> CO_GT[0.1-3.2], PT08_S2_NMHC[1451.0-2214.0], PT08_S3_NOx[322.0-553.0]",Not supported,"NO2_GT[2.0-32.0] --> CO_GT[0.1-3.2], PT08_S3_NOx[322.0-553.0]",Not supported
325,319,65,"NMHC_GT[7.0-401.0] --> PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"NMHC_GT[7.0-193.0], NOx_GT[2.0-416.0] --> PT08_S3_NOx[1420.0-2683.0]",Not supported
326,319,95,"NMHC_GT[7.0-401.0] --> PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"PT08_S1_CO[1881.0-2040.0], NMHC_GT[7.0-274.0], NOx_GT[2.0-416.0] --> PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[551.0-1285.0]",Not supported
327,319,285,"NMHC_GT[7.0-401.0] --> PT08_S3_NOx[1420.0-2683.0], PT08_S4_NO2[551.0-1285.0]",Not supported,"NMHC_GT[7.0-401.0], NOx_GT[2.0-416.0], PT08_S3_NOx[869.0-2683.0] --> PT08_S4_NO2[551.0-1285.0]",Not supported
