,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
4193,155,1154,"NO2_GT[2.0-256.0] --> PT08_S1_CO[647.0-698.0], NOx_GT[2.0-224.0]",Not supported,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1607.0], NOx_GT[2.0-289.0]",Not confident
4194,259,1154,"NO2_GT[2.0-256.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-32.0]",Not supported,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1607.0], NOx_GT[2.0-289.0]",Not confident
4195,267,1154,"NO2_GT[2.0-208.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-224.0]",Not confident,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1607.0], NOx_GT[2.0-289.0]",Not confident
4196,95,79,"PT08_S1_CO[647.0-1580.0], NOx_GT[2.0-481.0] --> NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4197,303,79,"PT08_S1_CO[647.0-1544.0] --> PT08_S2_NMHC[383.0-1110.0], NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4198,387,79,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-481.0] --> NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4199,422,79,"PT08_S1_CO[647.0-1351.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4200,720,79,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-416.0] --> NO2_GT[274.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4201,812,79,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-352.0] --> NO2_GT[274.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4202,953,79,"PT08_S1_CO[647.0-1415.0] --> PT08_S2_NMHC[383.0-1348.0], NO2_GT[295.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4203,1047,79,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-513.0] --> NO2_GT[295.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4204,1129,79,"PT08_S1_CO[647.0-1566.0], NOx_GT[2.0-513.0] --> NO2_GT[267.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4205,1250,79,"PT08_S1_CO[647.0-1740.0], NOx_GT[2.0-368.0] --> NO2_GT[295.0-340.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-320.0] --> NO2_GT[267.0-340.0]",Not supported
4206,104,55,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-3.1]",Not confident,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4207,111,55,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3]",Not supported,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4208,635,55,"PT08_S1_CO[647.0-775.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-0.7]",Not supported,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4209,719,55,"PT08_S1_CO[647.0-1079.0], NOx_GT[2.0-408.0] --> C6H6_GT[0.1-2.7]",Not confident,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4210,729,55,"PT08_S1_CO[647.0-871.0], NOx_GT[2.0-232.0] --> C6H6_GT[0.1-2.3]",Not supported,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4211,936,55,"PT08_S1_CO[647.0-903.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3]",Not confident,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4212,1133,55,"PT08_S1_CO[647.0-1015.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-2.5]",Not confident,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4213,1164,55,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-2.3]",Not supported,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4214,1269,55,"PT08_S1_CO[647.0-903.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-2.3]",Not confident,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-3.5]",Not supported
4215,104,59,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-3.1]",Not confident,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4216,111,59,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3]",Not supported,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4217,158,59,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Not confident,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4218,283,59,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Confident,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4219,543,59,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5], PT08_S2_NMHC[383.0-644.0]",Not supported,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4220,603,59,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.1]",Confident,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4221,680,59,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Confident,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4222,923,59,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-3.9]",Not confident,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4223,936,59,"PT08_S1_CO[647.0-903.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3]",Not confident,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-7.9]",Confident
4224,104,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-3.1]",Not confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4225,154,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4226,158,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Not confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4227,191,62,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4228,206,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4229,236,62,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4230,286,62,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4231,447,62,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4232,450,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-11.9]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4233,465,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4234,528,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.9]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4235,547,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1285.0]",Not confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4236,582,62,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], NO2_GT[2.0-32.0], PT08_S4_NO2[551.0-1541.0]",Not supported,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4237,600,62,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4238,773,62,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3]",Not confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4239,840,62,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4240,841,62,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4241,903,62,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-5.5]",Not confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4242,969,62,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4243,1174,62,"CO_GT[0.1-3.6], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4244,1179,62,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4245,1202,62,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4246,1209,62,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3], NO2_GT[2.0-160.0]",Not confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4247,1224,62,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4248,104,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-3.1]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4249,154,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4250,158,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4251,206,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4252,286,76,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4253,351,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-360.0] --> C6H6_GT[0.1-7.1]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4254,426,76,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4255,447,76,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4256,450,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-11.9]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4257,465,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4258,508,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-10.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4259,528,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.9]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4260,533,76,"PT08_S1_CO[647.0-1487.0], NOx_GT[2.0-384.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4261,547,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1285.0]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4262,582,76,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1], NO2_GT[2.0-32.0], PT08_S4_NO2[551.0-1541.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4263,639,76,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-553.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4264,759,76,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4265,794,76,"PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-318.0] --> C6H6_GT[0.1-13.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4266,841,76,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4267,913,76,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-344.0] --> C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-809.0]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4268,943,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-9.5]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4269,969,76,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4270,1139,76,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-364.0] --> NMHC_GT[7.0-303.0], C6H6_GT[0.1-13.5], PT08_S3_NOx[322.0-1161.0]",Not supported,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4271,1179,76,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4272,1209,76,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4273,1224,76,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-15.1]",Confident
4274,104,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-3.1]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4275,136,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4276,158,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4277,161,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-5.5]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4278,351,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-360.0] --> C6H6_GT[0.1-7.1]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4279,450,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-11.9]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4280,465,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4281,508,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-10.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4282,528,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.9]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4283,640,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-9.9]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4284,748,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-228.0] --> C6H6_GT[0.1-7.3]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4285,753,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-204.0] --> C6H6_GT[0.1-7.9]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4286,797,88,"PT08_S1_CO[647.0-1659.0], NOx_GT[2.0-212.0] --> C6H6_GT[0.1-8.8]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4287,898,88,"PT08_S1_CO[647.0-1463.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.5]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4288,928,88,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4289,943,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-9.5]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4290,1209,88,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3], NO2_GT[2.0-160.0]",Not confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
4291,104,114,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-3.1]",Not confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4292,151,114,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-8.7]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4293,154,114,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4294,158,114,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Not confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4295,206,114,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4296,286,114,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4297,344,114,"PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4298,373,114,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-8.3]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
4299,406,114,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
