,idRule_G,idRule_g,Rule_G,state_G,Rule_g,state_g
5172,1089,81,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5174,1196,81,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5175,1224,81,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5281,286,160,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-21.5]",Confident
5282,426,160,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-21.5]",Confident
5283,533,160,"PT08_S1_CO[647.0-1487.0], NOx_GT[2.0-384.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-21.5]",Confident
5287,669,160,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-21.5]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-21.5]",Confident
5290,1196,160,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-21.5]",Confident
5291,1224,160,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-21.5]",Confident
5292,286,236,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
5294,600,236,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
5296,1202,236,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
5297,1224,236,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
5298,286,252,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5299,426,252,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5300,527,252,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5301,533,252,"PT08_S1_CO[647.0-1487.0], NOx_GT[2.0-384.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5302,558,252,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-256.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5304,618,252,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-12.7]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5306,759,252,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5309,1002,252,"PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-17.9]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5310,1046,252,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-13.0]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5311,1089,252,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5313,1196,252,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5314,1224,252,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-18.3]",Confident
5331,379,229,PT08_S1_CO[647.0-1544.0] --> PT08_S2_NMHC[383.0-1284.0],Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-48.0] --> PT08_S2_NMHC[383.0-1413.0]",Confident
5333,514,229,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-48.0] --> PT08_S2_NMHC[383.0-1413.0]",Confident
5334,992,229,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-336.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-48.0] --> PT08_S2_NMHC[383.0-1413.0]",Confident
5336,1124,229,PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0],Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-48.0] --> PT08_S2_NMHC[383.0-1413.0]",Confident
5338,1124,379,PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0],Confident,PT08_S1_CO[647.0-1544.0] --> PT08_S2_NMHC[383.0-1284.0],Confident
5361,612,588,"CO_GT[0.1-6.0], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-256.0] --> PT08_S2_NMHC[383.0-1092.0]",Confident,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-112.0] --> PT08_S2_NMHC[383.0-1116.0]",Confident
5363,901,588,"CO_GT[0.1-3.4], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> PT08_S2_NMHC[383.0-1028.0]",Confident,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-112.0] --> PT08_S2_NMHC[383.0-1116.0]",Confident
5364,937,588,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-1044.0]",Confident,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-112.0] --> PT08_S2_NMHC[383.0-1116.0]",Confident
5454,1237,968,"NMHC_GT[7.0-274.0], C6H6_GT[0.1-24.7] --> CO_GT[0.1-4.8]",Confident,"NMHC_GT[7.0-210.0], C6H6_GT[0.1-19.9] --> CO_GT[0.1-6.4]",Confident
5455,1241,968,"NMHC_GT[7.0-231.0] --> CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0]",Confident,"NMHC_GT[7.0-210.0], C6H6_GT[0.1-19.9] --> CO_GT[0.1-6.4]",Confident
5560,426,328,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5561,527,328,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5563,669,328,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-21.5]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5564,759,328,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5567,1002,328,"PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-17.9]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5568,1007,328,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-328.0] --> C6H6_GT[0.1-19.1]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5570,1089,328,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5571,1101,328,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-294.0] --> C6H6_GT[0.1-19.1]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5573,1196,328,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-104.0] --> C6H6_GT[0.1-21.5]",Confident
5575,1124,514,PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0],Confident,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident
5577,937,612,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-1044.0]",Confident,"CO_GT[0.1-6.0], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-256.0] --> PT08_S2_NMHC[383.0-1092.0]",Confident
5585,1124,992,PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0],Confident,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-336.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident
5588,447,382,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-419.0] --> C6H6_GT[0.1-23.1]",Confident
5590,841,382,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-419.0] --> C6H6_GT[0.1-23.1]",Confident
5591,969,382,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-419.0] --> C6H6_GT[0.1-23.1]",Confident
5592,1134,382,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-20.7]",Confident,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-419.0] --> C6H6_GT[0.1-23.1]",Confident
5593,1224,382,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-419.0] --> C6H6_GT[0.1-23.1]",Confident
5594,1246,382,"PT08_S1_CO[647.0-1544.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-23.1]",Confident,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-419.0] --> C6H6_GT[0.1-23.1]",Confident
5656,528,206,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.9]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident
5657,1179,206,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident
5658,1224,206,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident
5764,558,423,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-256.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5765,618,423,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-12.7]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5766,759,423,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5767,794,423,"PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-318.0] --> C6H6_GT[0.1-13.1]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5769,841,423,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5770,898,423,"PT08_S1_CO[647.0-1463.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.5]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5771,928,423,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-10.3]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5772,969,423,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5773,1046,423,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-13.0]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5774,1089,423,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-128.0] --> C6H6_GT[0.1-14.9]",Confident
5776,558,474,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-256.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-168.0] --> C6H6_GT[0.1-14.7]",Confident
5777,759,474,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-168.0] --> C6H6_GT[0.1-14.7]",Confident
5778,794,474,"PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-318.0] --> C6H6_GT[0.1-13.1]",Confident,"PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-168.0] --> C6H6_GT[0.1-14.7]",Confident
5780,841,474,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-168.0] --> C6H6_GT[0.1-14.7]",Confident
5781,969,474,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-168.0] --> C6H6_GT[0.1-14.7]",Confident
5782,1046,474,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-13.0]",Confident,"PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-168.0] --> C6H6_GT[0.1-14.7]",Confident
5792,1224,286,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
5801,589,376,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.9], PT08_S1_CO[647.0-1231.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-16.7]",Confident
5802,646,376,"CO_GT[0.1-1.2], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.9], PT08_S1_CO[647.0-1231.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-16.7]",Confident
5803,836,376,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-8.7]",Confident,"CO_GT[0.1-0.9], PT08_S1_CO[647.0-1231.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-16.7]",Confident
5804,1224,376,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-0.9], PT08_S1_CO[647.0-1231.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-16.7]",Confident
5806,600,191,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
5807,1174,191,"CO_GT[0.1-3.6], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
5808,1202,191,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
5812,660,659,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-9.5]",Confident,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-64.0] --> C6H6_GT[0.1-9.9]",Confident
5879,759,558,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-256.0] --> C6H6_GT[0.1-14.3]",Confident
5881,759,629,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident,"CO_GT[0.1-5.2], PT08_S1_CO[647.0-1507.0], NOx_GT[2.0-120.0] --> C6H6_GT[0.1-13.5]",Confident
5883,1005,629,"CO_GT[0.1-6.1], PT08_S1_CO[647.0-1557.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.1]",Confident,"CO_GT[0.1-5.2], PT08_S1_CO[647.0-1507.0], NOx_GT[2.0-120.0] --> C6H6_GT[0.1-13.5]",Confident
5887,836,566,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-8.7]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-8.7]",Confident
5918,836,589,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-8.7]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident
5919,1224,589,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-15.1]",Confident
5922,841,447,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident
5923,969,447,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident
5924,1224,447,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-15.1]",Confident
5925,841,840,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-15.1]",Confident
5927,969,840,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-15.1]",Confident
5928,1224,840,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-15.1]",Confident
5934,883,699,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-341.0] --> C6H6_GT[0.1-22.3]",Confident,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-265.0] --> C6H6_GT[0.1-25.1]",Confident
5935,1007,699,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-328.0] --> C6H6_GT[0.1-19.1]",Confident,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-265.0] --> C6H6_GT[0.1-25.1]",Confident
5937,1101,699,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-294.0] --> C6H6_GT[0.1-19.1]",Confident,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-265.0] --> C6H6_GT[0.1-25.1]",Confident
5940,1224,1211,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-3.8], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-16.7]",Confident
5952,969,841,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-473.0] --> C6H6_GT[0.1-13.5]",Confident,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-465.0] --> C6H6_GT[0.1-13.9]",Confident
5971,1089,527,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-14.3]",Confident,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-15.1]",Confident
5991,1179,214,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident,"PT08_S1_CO[647.0-864.0], NOx_GT[2.0-482.0] --> C6H6_GT[0.1-16.1]",Confident
5992,1224,214,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-864.0], NOx_GT[2.0-482.0] --> C6H6_GT[0.1-16.1]",Confident
5993,1179,362,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident
5994,1224,362,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident
5995,1179,443,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-17.1]",Confident
5996,1224,443,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-17.1]",Confident
5998,1179,749,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident,"PT08_S1_CO[647.0-886.0], NOx_GT[2.0-483.0] --> C6H6_GT[0.1-21.7]",Confident
5999,1224,749,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident,"PT08_S1_CO[647.0-886.0], NOx_GT[2.0-483.0] --> C6H6_GT[0.1-21.7]",Confident
