idRule,Rule,state
638,"PT08_S4_NO2[1959.0-2775.0] --> PT08_S1_CO[647.0-1471.0], NOx_GT[2.0-416.0]",Not supported
639,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-15.1], PT08_S3_NOx[322.0-553.0]",Not supported
640,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-9.9]",Confident
641,PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1544.0],Confident
642,"PT08_S3_NOx[322.0-553.0], NO2_GT[2.0-168.0] --> PT08_S1_CO[647.0-967.0], NOx_GT[2.0-60.0]",Not supported
643,"NO2_GT[2.0-104.0] --> PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-64.0]",Not confident
644,PT08_S1_CO[647.0-1095.0] --> PT08_S2_NMHC[383.0-964.0],Confident
645,"PT08_S3_NOx[1705.0-2683.0] --> PT08_S1_CO[647.0-1561.0], NOx_GT[2.0-481.0]",Not supported
646,"CO_GT[0.1-1.2], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident
647,"NMHC_GT[7.0-156.0] --> PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-208.0]",Not supported
648,"NMHC_GT[7.0-55.0] --> NOx_GT[2.0-481.0], NO2_GT[2.0-128.0]",Not supported
649,PT08_S4_NO2[1926.0-2775.0] --> PT08_S1_CO[647.0-1383.0],Not supported
650,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-815.0], PT08_S2_NMHC[383.0-1284.0] --> NO2_GT[2.0-96.0]",Not supported
651,"PT08_S1_CO[647.0-1037.0], NOx_GT[2.0-88.0] --> C6H6_GT[0.1-11.9], PT08_S2_NMHC[383.0-580.0]",Not supported
652,PT08_S4_NO2[1827.0-2775.0] --> PT08_S1_CO[647.0-1528.0],Not confident
653,"PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-352.0] --> C6H6_GT[0.1-7.1]",Not confident
654,"PT08_S1_CO[647.0-1287.0], NOx_GT[1230.0-1479.0] --> PT08_S3_NOx[322.0-1214.0]",Not supported
655,CO_GT[0.1-3.2] --> PT08_S3_NOx[322.0-809.0],Not confident
656,"PT08_S3_NOx[1575.0-2683.0] --> PT08_S1_CO[647.0-799.0], NOx_GT[2.0-481.0]",Not supported
657,"PT08_S3_NOx[1791.0-2683.0] --> PT08_S1_CO[647.0-1570.0], NOx_GT[2.0-441.0]",Not supported
658,"PT08_S4_NO2[2405.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NOx_GT[517.0-1479.0]",Not supported
659,"PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-64.0] --> C6H6_GT[0.1-9.9]",Confident
660,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-9.5]",Confident
661,"PT08_S4_NO2[1860.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0]",Not confident
662,"PT08_S3_NOx[1705.0-2683.0], NO2_GT[2.0-32.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0], C6H6_GT[0.1-15.1]",Not supported
663,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1580.0], PT08_S3_NOx[322.0-553.0]",Not supported
664,"CO_GT[0.1-3.2], NOx_GT[2.0-416.0] --> PT08_S3_NOx[322.0-809.0]",Not confident
665,"PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-144.0] --> C6H6_GT[0.1-6.5]",Not confident
666,"PT08_S1_CO[647.0-1031.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-232.0]",Not confident
667,"PT08_S1_CO[647.0-1512.0], NOx_GT[517.0-1479.0] --> NMHC_GT[374.0-1189.0]",Not supported
668,"CO_GT[0.1-4.5], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-120.0] --> PT08_S2_NMHC[383.0-445.0]",Not supported
669,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-21.5]",Confident
670,"NMHC_GT[7.0-274.0] --> NOx_GT[2.0-160.0], NO2_GT[2.0-32.0]",Not supported
671,"PT08_S1_CO[647.0-855.0] --> PT08_S2_NMHC[383.0-1092.0], NO2_GT[2.0-256.0]",Not confident
672,"PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[1991.0-2775.0] --> NOx_GT[517.0-1479.0]",Not supported
673,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-320.0]",Confident
674,"PT08_S2_NMHC[383.0-1156.0], PT08_S3_NOx[322.0-809.0], PT08_S4_NO2[1731.0-2775.0] --> NOx_GT[2.0-160.0]",Not supported
675,"CO_GT[11.5-11.9], PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-481.0] --> PT08_S2_NMHC[383.0-1300.0]",Not supported
676,"C6H6_GT[28.9-63.7], NO2_GT[2.0-128.0] --> PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-481.0]",Not supported
677,"NMHC_GT[7.0-274.0] --> NOx_GT[2.0-416.0], NO2_GT[2.0-32.0]",Not supported
678,C6H6_GT[0.1-19.9] --> PT08_S2_NMHC[383.0-932.0],Not confident
679,"PT08_S3_NOx[322.0-697.0], NO2_GT[301.0-340.0], PT08_S4_NO2[1947.0-2775.0] --> CO_GT[0.1-1.0]",Not supported
680,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-5.5]",Confident
681,"PT08_S1_CO[647.0-919.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-256.0]",Not confident
682,"PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1617.0], NO2_GT[2.0-32.0]",Not supported
683,"PT08_S2_NMHC[383.0-1156.0], PT08_S3_NOx[322.0-1329.0], PT08_S4_NO2[1926.0-2775.0] --> NMHC_GT[456.0-1189.0], NO2_GT[2.0-32.0]",Not supported
684,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1541.0] --> PT08_S2_NMHC[383.0-1156.0]",Confident
685,"C6H6_GT[0.1-11.9], PT08_S4_NO2[551.0-759.0] --> PT08_S2_NMHC[383.0-900.0]",Not supported
686,"PT08_S3_NOx[2327.0-2683.0] --> PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-449.0]",Not supported
687,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-839.0], NOx_GT[2.0-432.0] --> C6H6_GT[0.1-2.3]",Not supported
688,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-32.0]",Not supported
689,"C6H6_GT[0.1-10.3], PT08_S2_NMHC[383.0-1148.0] --> NO2_GT[2.0-224.0]",Not confident
690,"PT08_S2_NMHC[383.0-1413.0], PT08_S3_NOx[322.0-809.0], PT08_S4_NO2[1860.0-2775.0] --> NMHC_GT[485.0-1189.0]",Not supported
691,"PT08_S2_NMHC[383.0-644.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0]",Not confident
692,"PT08_S3_NOx[322.0-553.0] --> C6H6_GT[25.7-63.7], NOx_GT[2.0-416.0], NO2_GT[2.0-160.0]",Not supported
693,"PT08_S4_NO2[1917.0-2775.0] --> PT08_S1_CO[647.0-1552.0], NOx_GT[2.0-416.0]",Not supported
694,"PT08_S1_CO[647.0-1816.0] --> NMHC_GT[669.0-1189.0], PT08_S4_NO2[551.0-1413.0]",Not supported
695,"NO2_GT[2.0-144.0] --> PT08_S1_CO[647.0-1821.0], NOx_GT[2.0-312.0]",Confident
696,"PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-553.0] --> CO_GT[6.5-11.9], C6H6_GT[0.1-3.9]",Not supported
697,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-416.0]",Not supported
698,"C6H6_GT[0.1-15.1], NOx_GT[517.0-1479.0] --> CO_GT[0.1-3.2], PT08_S2_NMHC[383.0-1413.0]",Not supported
699,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-265.0] --> C6H6_GT[0.1-25.1]",Confident
700,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1095.0], PT08_S2_NMHC[383.0-900.0] --> NO2_GT[2.0-64.0]",Not confident
701,"C6H6_GT[0.1-21.5], PT08_S2_NMHC[383.0-644.0] --> NMHC_GT[7.0-193.0]",Not supported
702,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-2.3]",Not confident
703,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-30.0]",Not supported
704,"PT08_S4_NO2[2416.0-2775.0] --> PT08_S1_CO[647.0-1804.0], NOx_GT[816.0-1479.0]",Not supported
705,"PT08_S1_CO[647.0-1287.0], NMHC_GT[7.0-274.0], C6H6_GT[0.1-7.1], NOx_GT[2.0-392.0] --> CO_GT[0.1-2.0]",Not supported
706,"PT08_S1_CO[647.0-931.0], PT08_S2_NMHC[383.0-836.0] --> NO2_GT[2.0-64.0]",Not confident
707,"PT08_S1_CO[647.0-801.0], NOx_GT[2.0-513.0] --> NO2_GT[285.0-340.0]",Not supported
708,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-352.0] --> PT08_S2_NMHC[383.0-708.0]",Not confident
709,"PT08_S2_NMHC[383.0-644.0] --> CO_GT[0.1-4.8], NOx_GT[517.0-1479.0]",Not supported
710,"NMHC_GT[7.0-210.0], PT08_S3_NOx[322.0-1065.0] --> NO2_GT[267.0-340.0]",Not supported
711,"CO_GT[0.1-5.9], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-376.0] --> NMHC_GT[7.0-55.0]",Not supported
712,"NMHC_GT[7.0-267.0] --> NOx_GT[2.0-288.0], NO2_GT[2.0-36.0]",Not supported
713,"C6H6_GT[0.1-6.7], PT08_S2_NMHC[383.0-1156.0] --> NMHC_GT[7.0-193.0]",Not supported
714,"CO_GT[7.2-11.9], PT08_S1_CO[647.0-1626.0] --> PT08_S2_NMHC[383.0-1028.0], NO2_GT[2.0-146.0]",Not supported
715,"PT08_S3_NOx[1813.0-2683.0], PT08_S4_NO2[1795.0-2775.0] --> PT08_S1_CO[647.0-1662.0], C6H6_GT[0.1-15.1]",Not supported
716,"PT08_S1_CO[647.0-1287.0], NOx_GT[517.0-1479.0] --> NO2_GT[2.0-116.0]",Not supported
717,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-11.9] --> CO_GT[9.2-11.9]",Not supported
718,C6H6_GT[0.1-25.5] --> NO2_GT[267.0-340.0],Not supported
719,"PT08_S1_CO[647.0-1079.0], NOx_GT[2.0-408.0] --> C6H6_GT[0.1-2.7]",Not confident
720,"PT08_S1_CO[647.0-1626.0], NOx_GT[2.0-416.0] --> NO2_GT[274.0-340.0]",Not supported
721,"NOx_GT[2.0-416.0], PT08_S4_NO2[1795.0-2775.0] --> PT08_S1_CO[647.0-1447.0]",Not confident
722,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-1413.0], PT08_S4_NO2[551.0-1285.0]",Not confident
723,"NOx_GT[2.0-32.0] --> CO_GT[0.1-6.4], C6H6_GT[42.8-63.7], PT08_S3_NOx[1705.0-2683.0]",Not supported
724,"PT08_S1_CO[647.0-1479.0], PT08_S4_NO2[551.0-759.0] --> PT08_S2_NMHC[383.0-772.0], NO2_GT[2.0-160.0]",Not supported
725,"PT08_S2_NMHC[1627.0-2214.0] --> CO_GT[0.1-4.7], NMHC_GT[7.0-193.0], C6H6_GT[37.9-63.7]",Not supported
726,"C6H6_GT[0.1-15.1], NOx_GT[2.0-160.0] --> CO_GT[0.1-4.8], PT08_S1_CO[647.0-839.0], PT08_S4_NO2[551.0-1028.0]",Not supported
727,"CO_GT[7.9-11.9], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-160.0] --> NMHC_GT[7.0-274.0]",Not supported
728,"PT08_S2_NMHC[1451.0-2214.0], PT08_S4_NO2[551.0-1541.0] --> NO2_GT[2.0-128.0]",Not supported
729,"PT08_S1_CO[647.0-871.0], NOx_GT[2.0-232.0] --> C6H6_GT[0.1-2.3]",Not supported
730,PT08_S1_CO[647.0-903.0] --> PT08_S2_NMHC[383.0-772.0],Confident
731,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-21.5], PT08_S4_NO2[551.0-1285.0]",Not confident
732,"NO2_GT[2.0-108.0] --> PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-124.0]",Not confident
733,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-24.7], PT08_S4_NO2[551.0-1285.0]",Not confident
734,"NMHC_GT[7.0-274.0] --> PT08_S1_CO[647.0-698.0], NOx_GT[2.0-481.0]",Not supported
735,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-64.0] --> C6H6_GT[0.1-12.5]",Confident
736,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-32.0] --> PT08_S2_NMHC[383.0-580.0]",Not supported
737,C6H6_GT[0.1-15.1] --> PT08_S1_CO[647.0-967.0],Not confident
738,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-11.5]",Confident
739,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1447.0], NOx_GT[2.0-296.0] --> C6H6_GT[0.1-11.9]",Confident
740,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-2.3], NOx_GT[2.0-288.0] --> NO2_GT[2.0-96.0]",Confident
741,"PT08_S1_CO[647.0-1223.0], NMHC_GT[7.0-193.0] --> C6H6_GT[25.7-63.7]",Not supported
742,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1060.0], NOx_GT[2.0-252.0] --> NMHC_GT[7.0-276.0]",Not supported
743,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-15.1] --> CO_GT[9.3-11.9]",Not supported
744,"PT08_S1_CO[647.0-967.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-21.5], NO2_GT[2.0-160.0]",Confident
745,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-144.0], PT08_S3_NOx[322.0-681.0] --> NMHC_GT[7.0-274.0]",Not supported
746,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1662.0] --> PT08_S2_NMHC[383.0-1284.0], NO2_GT[2.0-32.0]",Not supported
747,"C6H6_GT[0.1-2.3], PT08_S4_NO2[551.0-1669.0] --> PT08_S2_NMHC[383.0-516.0]",Not supported
748,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-228.0] --> C6H6_GT[0.1-7.3]",Not confident
749,"PT08_S1_CO[647.0-886.0], NOx_GT[2.0-483.0] --> C6H6_GT[0.1-21.7]",Confident
750,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> PT08_S2_NMHC[383.0-964.0]",Not confident
751,"PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[1731.0-2775.0] --> C6H6_GT[25.7-63.7]",Not supported
752,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-772.0]",Not supported
753,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-204.0] --> C6H6_GT[0.1-7.9]",Not confident
754,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1071.0], NOx_GT[2.0-256.0] --> NMHC_GT[7.0-301.0]",Not supported
755,"PT08_S3_NOx[322.0-1377.0] --> CO_GT[0.1-0.9], C6H6_GT[28.9-63.7]",Not supported
756,"PT08_S1_CO[647.0-1095.0], C6H6_GT[0.1-8.7], NOx_GT[2.0-144.0] --> NO2_GT[2.0-240.0]",Confident
757,"PT08_S1_CO[647.0-927.0], C6H6_GT[25.7-63.7] --> PT08_S2_NMHC[383.0-644.0], NO2_GT[2.0-160.0]",Not supported
758,"PT08_S3_NOx[322.0-937.0], NO2_GT[295.0-340.0], PT08_S4_NO2[2100.0-2775.0] --> CO_GT[0.1-2.2]",Not supported
759,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-320.0] --> C6H6_GT[0.1-13.5]",Confident
760,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-19.1], PT08_S3_NOx[322.0-553.0]",Not supported
761,PT08_S2_NMHC[383.0-976.0] --> C6H6_GT[19.3-24.7],Not supported
762,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0] --> PT08_S2_NMHC[383.0-900.0]",Not confident
763,"CO_GT[8.5-11.9], PT08_S1_CO[647.0-1650.0] --> PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-1028.0]",Not supported
764,"PT08_S4_NO2[551.0-1285.0] --> CO_GT[0.1-6.4], C6H6_GT[0.1-15.1]",Confident
765,"C6H6_GT[0.1-0.7] --> CO_GT[0.1-3.2], PT08_S1_CO[647.0-879.0]",Not supported
766,"PT08_S2_NMHC[383.0-1156.0] --> CO_GT[0.1-6.4], NOx_GT[816.0-1479.0]",Not supported
767,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-274.0]",Not confident
768,"PT08_S1_CO[647.0-975.0], NOx_GT[2.0-314.0] --> C6H6_GT[0.1-8.5]",Confident
769,PT08_S1_CO[647.0-983.0] --> PT08_S2_NMHC[383.0-772.0],Not confident
770,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1287.0], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-921.0] --> NMHC_GT[7.0-248.0]",Not supported
771,"CO_GT[0.1-6.4], C6H6_GT[25.7-63.7] --> PT08_S3_NOx[322.0-1329.0]",Not supported
772,"PT08_S3_NOx[1615.0-2683.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1528.0]",Not supported
773,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-2.3]",Not confident
774,"NO2_GT[2.0-108.0] --> PT08_S1_CO[647.0-999.0], NOx_GT[2.0-183.0]",Not confident
775,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-144.0] --> C6H6_GT[0.1-7.9]",Not confident
776,"PT08_S1_CO[647.0-1031.0], PT08_S2_NMHC[383.0-836.0], PT08_S4_NO2[551.0-1028.0] --> NO2_GT[2.0-152.0]",Confident
777,"PT08_S2_NMHC[383.0-1413.0], PT08_S3_NOx[322.0-1065.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0], NO2_GT[2.0-32.0]",Not supported
778,"PT08_S1_CO[647.0-1479.0], NOx_GT[517.0-1479.0] --> PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-160.0]",Not supported
779,"PT08_S1_CO[647.0-1722.0], NMHC_GT[7.0-274.0] --> CO_GT[0.1-3.2]",Confident
780,"C6H6_GT[0.1-15.1], PT08_S4_NO2[1731.0-2775.0] --> NOx_GT[2.0-416.0]",Not supported
781,"CO_GT[9.1-11.9], PT08_S1_CO[647.0-1740.0] --> PT08_S2_NMHC[383.0-900.0]",Not supported
782,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-220.0]",Not confident
783,PT08_S4_NO2[551.0-759.0] --> NO2_GT[2.0-32.0],Not supported
784,"PT08_S1_CO[647.0-839.0], NOx_GT[2.0-160.0] --> CO_GT[0.1-2.4], C6H6_GT[0.1-19.1]",Not supported
785,"NMHC_GT[7.0-120.0] --> CO_GT[0.1-4.8], PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-449.0]",Not supported
786,PT08_S1_CO[647.0-1127.0] --> PT08_S2_NMHC[383.0-972.0],Confident
787,"PT08_S3_NOx[322.0-809.0], NO2_GT[267.0-340.0], PT08_S4_NO2[1731.0-2775.0] --> NOx_GT[2.0-416.0]",Not supported
788,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-352.0] --> NMHC_GT[7.0-22.0]",Not supported
789,"PT08_S2_NMHC[383.0-1156.0], PT08_S3_NOx[322.0-1193.0], PT08_S4_NO2[1731.0-2775.0] --> NOx_GT[2.0-160.0]",Not supported
790,"NMHC_GT[7.0-193.0] --> PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-160.0]",Not supported
791,"PT08_S4_NO2[1926.0-2775.0] --> PT08_S1_CO[647.0-1639.0], NOx_GT[2.0-224.0]",Not supported
792,"PT08_S1_CO[647.0-775.0] --> C6H6_GT[25.7-63.7], PT08_S2_NMHC[383.0-932.0]",Not supported
793,C6H6_GT[0.1-15.1] --> PT08_S1_CO[647.0-1223.0],Confident
794,"PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-318.0] --> C6H6_GT[0.1-13.1]",Confident
795,"PT08_S1_CO[647.0-1127.0], PT08_S4_NO2[551.0-1285.0] --> PT08_S2_NMHC[383.0-968.0]",Confident
796,"PT08_S1_CO[647.0-1223.0], PT08_S3_NOx[322.0-553.0] --> NO2_GT[2.0-160.0]",Not supported
797,"PT08_S1_CO[647.0-1659.0], NOx_GT[2.0-212.0] --> C6H6_GT[0.1-8.8]",Not confident
798,CO_GT[0.1-0.8] --> PT08_S3_NOx[322.0-809.0],Not supported
799,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1263.0], NOx_GT[2.0-384.0] --> NMHC_GT[7.0-122.0]",Not supported
800,"CO_GT[0.1-5.6], PT08_S1_CO[647.0-1007.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-39.0]",Not supported
801,"NOx_GT[2.0-224.0], PT08_S4_NO2[1827.0-2775.0] --> PT08_S1_CO[647.0-1431.0]",Not supported
802,"C6H6_GT[0.1-23.1], PT08_S4_NO2[1991.0-2775.0] --> PT08_S1_CO[1881.0-2040.0]",Not supported
803,PT08_S1_CO[647.0-1159.0] --> PT08_S2_NMHC[383.0-964.0],Confident
804,"PT08_S1_CO[647.0-783.0] --> PT08_S2_NMHC[383.0-498.0], NO2_GT[2.0-256.0]",Not supported
805,"PT08_S1_CO[647.0-1351.0], C6H6_GT[42.8-63.7], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-228.0]",Not supported
806,"NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-1156.0] --> CO_GT[0.1-2.8], NOx_GT[517.0-1479.0], PT08_S3_NOx[1471.0-2683.0]",Not supported
807,"NMHC_GT[7.0-193.0] --> PT08_S2_NMHC[383.0-1156.0], NOx_GT[2.0-416.0], NO2_GT[2.0-160.0]",Confident
808,"NMHC_GT[7.0-239.0] --> CO_GT[0.1-2.3], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-412.0]",Not supported
809,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-352.0]",Not confident
810,CO_GT[0.1-1.2] --> PT08_S3_NOx[322.0-1065.0],Not confident
811,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-1529.0], NOx_GT[2.0-226.0] --> NMHC_GT[7.0-269.0]",Not supported
812,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-352.0] --> NO2_GT[274.0-340.0]",Not supported
813,"CO_GT[0.1-6.0], PT08_S1_CO[647.0-775.0], NOx_GT[2.0-483.0] --> NMHC_GT[7.0-69.0]",Not supported
814,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-96.0] --> PT08_S2_NMHC[383.0-964.0]",Confident
815,"PT08_S3_NOx[1420.0-2683.0] --> CO_GT[0.1-3.2], NMHC_GT[7.0-210.0], C6H6_GT[28.9-63.7]",Not supported
816,NOx_GT[532.0-1479.0] --> NO2_GT[340.0-340.0],Not supported
817,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-15.1], NOx_GT[2.0-416.0] --> PT08_S4_NO2[551.0-1285.0]",Not confident
818,"CO_GT[9.3-11.9], PT08_S1_CO[647.0-1662.0] --> PT08_S2_NMHC[383.0-1028.0], NO2_GT[2.0-140.0]",Not supported
819,"PT08_S2_NMHC[383.0-644.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-903.0]",Not supported
820,"PT08_S2_NMHC[1627.0-2214.0] --> CO_GT[0.1-5.6], NMHC_GT[7.0-193.0], C6H6_GT[25.7-63.7]",Not supported
821,"PT08_S1_CO[647.0-871.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1413.0] --> NO2_GT[2.0-64.0]",Not confident
822,"PT08_S1_CO[647.0-839.0], PT08_S2_NMHC[383.0-772.0] --> NO2_GT[2.0-64.0]",Not supported
823,"CO_GT[0.1-4.8], NOx_GT[2.0-481.0], PT08_S3_NOx[1590.0-2683.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1804.0], C6H6_GT[0.1-2.3]",Not supported
824,"PT08_S1_CO[647.0-791.0], NOx_GT[2.0-288.0] --> C6H6_GT[0.1-5.3]",Not supported
825,"PT08_S1_CO[647.0-1127.0], NMHC_GT[7.0-274.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-0.7], PT08_S2_NMHC[383.0-1156.0]",Not supported
826,"C6H6_GT[0.1-25.5], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[830.0-1189.0]",Not supported
827,"PT08_S3_NOx[1526.0-2683.0], PT08_S4_NO2[1795.0-2775.0] --> PT08_S1_CO[647.0-1512.0]",Not supported
828,"PT08_S1_CO[647.0-1479.0], NOx_GT[517.0-1479.0] --> NO2_GT[2.0-32.0]",Not supported
829,"C6H6_GT[0.1-15.1], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1159.0], PT08_S3_NOx[322.0-1065.0]",Not supported
830,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-839.0], NOx_GT[2.0-497.0]",Not supported
831,"CO_GT[8.1-11.9] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-96.0]",Not supported
832,"PT08_S1_CO[647.0-1479.0], NOx_GT[659.0-1479.0] --> NO2_GT[2.0-33.0]",Not supported
833,"NO2_GT[2.0-158.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-240.0]",Not confident
834,"C6H6_GT[29.8-63.7], PT08_S4_NO2[1811.0-2775.0] --> PT08_S1_CO[647.0-999.0]",Not supported
835,"PT08_S2_NMHC[1627.0-2214.0] --> CO_GT[0.1-3.2], NOx_GT[599.0-1479.0]",Not supported
836,"CO_GT[0.1-1.6], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-8.7]",Confident
837,"PT08_S1_CO[647.0-1664.0], PT08_S2_NMHC[383.0-612.0] --> NO2_GT[2.0-64.0]",Not supported
838,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-900.0], NOx_GT[517.0-1479.0] --> NMHC_GT[7.0-274.0]",Not supported
839,"CO_GT[0.1-6.2], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-45.0] --> PT08_S2_NMHC[383.0-900.0]",Not supported
840,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-15.1]",Confident
