idRule,V,L,U,Side
749,PT08_S1_CO,0,191,X
749,NOx_GT,0,478,X
749,C6H6_GT,0,216,Y
750,CO_GT,0,31,X
750,PT08_S1_CO,0,528,X
750,NOx_GT,0,412,X
750,PT08_S2_NMHC,0,540,Y
751,PT08_S2_NMHC,0,220,X
751,PT08_S4_NO2,1024,1602,X
751,C6H6_GT,256,406,Y
752,CO_GT,64,95,X
752,PT08_S1_CO,0,976,X
752,PT08_S2_NMHC,0,348,Y
753,PT08_S1_CO,0,528,X
753,NOx_GT,0,200,X
753,C6H6_GT,0,78,Y
754,CO_GT,0,31,X
754,PT08_S1_CO,0,376,X
754,NOx_GT,0,252,X
754,NMHC_GT,0,252,Y
755,PT08_S3_NOx,0,996,X
755,CO_GT,0,8,Y
755,C6H6_GT,288,406,Y
756,PT08_S1_CO,0,400,X
756,C6H6_GT,0,86,X
756,NOx_GT,0,140,X
756,NO2_GT,0,234,Y
757,PT08_S1_CO,0,232,X
757,C6H6_GT,256,406,X
757,PT08_S2_NMHC,0,220,Y
757,NO2_GT,0,154,Y
758,PT08_S3_NOx,0,580,X
758,NO2_GT,272,282,X
758,PT08_S4_NO2,1376,1602,X
758,CO_GT,0,21,Y
759,PT08_S1_CO,0,912,X
759,NOx_GT,0,316,X
759,C6H6_GT,0,134,Y
760,PT08_S1_CO,0,528,X
760,NOx_GT,0,156,X
760,C6H6_GT,0,190,Y
760,PT08_S3_NOx,0,196,Y
761,PT08_S2_NMHC,0,552,X
761,C6H6_GT,192,246,Y
762,CO_GT,0,31,X
762,PT08_S1_CO,0,528,X
762,NOx_GT,0,348,X
762,PT08_S2_NMHC,0,476,Y
763,CO_GT,83,95,X
763,PT08_S1_CO,0,936,X
763,PT08_S2_NMHC,0,476,Y
763,PT08_S4_NO2,0,322,Y
764,PT08_S4_NO2,0,578,X
764,CO_GT,0,63,Y
764,C6H6_GT,0,150,Y
765,C6H6_GT,0,6,X
765,CO_GT,0,31,Y
765,PT08_S1_CO,0,184,Y
766,PT08_S2_NMHC,0,732,X
766,CO_GT,0,63,Y
766,NOx_GT,768,924,Y
767,CO_GT,0,31,X
767,PT08_S1_CO,0,592,X
767,NOx_GT,0,412,X
767,NMHC_GT,0,236,Y
768,PT08_S1_CO,0,280,X
768,NOx_GT,0,310,X
768,C6H6_GT,0,84,Y
769,PT08_S1_CO,0,288,X
769,PT08_S2_NMHC,0,348,Y
770,CO_GT,0,39,X
770,PT08_S1_CO,0,592,X
770,NOx_GT,0,412,X
770,PT08_S3_NOx,0,564,X
770,NMHC_GT,0,217,Y
771,CO_GT,0,63,X
771,C6H6_GT,256,406,X
771,PT08_S3_NOx,0,964,Y
772,PT08_S3_NOx,1128,1220,X
772,PT08_S4_NO2,1024,1602,X
772,PT08_S1_CO,0,832,Y
773,CO_GT,0,31,X
773,PT08_S1_CO,0,784,X
773,NOx_GT,0,412,X
773,C6H6_GT,0,22,Y
774,NO2_GT,0,102,X
774,PT08_S1_CO,0,304,Y
774,NOx_GT,0,179,Y
775,PT08_S1_CO,0,528,X
775,NOx_GT,0,140,X
775,C6H6_GT,0,78,Y
776,PT08_S1_CO,0,336,X
776,PT08_S2_NMHC,0,412,X
776,PT08_S4_NO2,0,322,X
776,NO2_GT,0,146,Y
777,PT08_S2_NMHC,0,988,X
777,PT08_S3_NOx,0,708,X
777,PT08_S4_NO2,1024,1602,X
777,NMHC_GT,256,428,Y
777,NO2_GT,0,26,Y
778,PT08_S1_CO,0,784,X
778,NOx_GT,512,924,X
778,PT08_S2_NMHC,0,988,Y
778,NO2_GT,0,154,Y
779,PT08_S1_CO,0,976,X
779,NMHC_GT,0,236,X
779,CO_GT,0,31,Y
780,C6H6_GT,0,150,X
780,PT08_S4_NO2,1024,1602,X
780,NOx_GT,0,412,Y
781,CO_GT,86,95,X
781,PT08_S1_CO,0,984,X
781,PT08_S2_NMHC,0,476,Y
782,CO_GT,0,27,X
782,PT08_S1_CO,0,656,X
782,NOx_GT,0,412,X
782,NMHC_GT,0,196,Y
783,PT08_S4_NO2,0,66,X
783,NO2_GT,0,26,Y
784,PT08_S1_CO,0,144,X
784,NOx_GT,0,156,X
784,CO_GT,0,23,Y
784,C6H6_GT,0,190,Y
785,NMHC_GT,0,108,X
785,CO_GT,0,47,Y
785,PT08_S1_CO,0,464,Y
785,NOx_GT,0,444,Y
786,PT08_S1_CO,0,432,X
786,PT08_S2_NMHC,0,548,Y
787,PT08_S3_NOx,0,452,X
787,NO2_GT,256,282,X
787,PT08_S4_NO2,1024,1602,X
787,NOx_GT,0,412,Y
788,CO_GT,80,95,X
788,PT08_S1_CO,0,656,X
788,NOx_GT,0,348,X
788,NMHC_GT,0,12,Y
789,PT08_S2_NMHC,0,732,X
789,PT08_S3_NOx,0,836,X
789,PT08_S4_NO2,1024,1602,X
789,NOx_GT,0,156,Y
790,NMHC_GT,0,172,X
790,PT08_S1_CO,0,912,Y
790,NOx_GT,0,156,Y
791,PT08_S4_NO2,1216,1602,X
791,PT08_S1_CO,0,928,Y
791,NOx_GT,0,220,Y
792,PT08_S1_CO,0,80,X
792,C6H6_GT,256,406,Y
792,PT08_S2_NMHC,0,508,Y
793,C6H6_GT,0,150,X
793,PT08_S1_CO,0,528,Y
794,PT08_S1_CO,0,720,X
794,NOx_GT,0,314,X
794,C6H6_GT,0,130,Y
795,PT08_S1_CO,0,432,X
795,PT08_S4_NO2,0,578,X
795,PT08_S2_NMHC,0,544,Y
796,PT08_S1_CO,0,528,X
796,PT08_S3_NOx,0,196,X
796,NO2_GT,0,154,Y
797,PT08_S1_CO,0,943,X
797,NOx_GT,0,208,X
797,C6H6_GT,0,87,Y
798,CO_GT,0,7,X
798,PT08_S3_NOx,0,452,Y
799,CO_GT,0,43,X
799,PT08_S1_CO,0,568,X
799,NOx_GT,0,380,X
799,NMHC_GT,0,109,Y
800,CO_GT,0,55,X
800,PT08_S1_CO,0,312,X
800,NOx_GT,0,508,X
800,NMHC_GT,0,28,Y
801,NOx_GT,0,220,X
801,PT08_S4_NO2,1120,1602,X
801,PT08_S1_CO,0,736,Y
802,C6H6_GT,0,230,X
802,PT08_S4_NO2,1280,1602,X
802,PT08_S1_CO,1024,1040,Y
803,PT08_S1_CO,0,464,X
803,PT08_S2_NMHC,0,540,Y
804,PT08_S1_CO,0,88,X
804,PT08_S2_NMHC,0,76,Y
804,NO2_GT,0,250,Y
805,PT08_S1_CO,0,656,X
805,C6H6_GT,384,406,X
805,PT08_S2_NMHC,0,732,X
805,NO2_GT,0,222,Y
806,NMHC_GT,0,172,X
806,PT08_S2_NMHC,0,732,X
806,CO_GT,0,27,Y
806,NOx_GT,512,924,Y
806,PT08_S3_NOx,1056,1220,Y
807,NMHC_GT,0,172,X
807,PT08_S2_NMHC,0,732,Y
807,NOx_GT,0,412,Y
807,NO2_GT,0,154,Y
808,NMHC_GT,0,212,X
808,CO_GT,0,22,Y
808,PT08_S1_CO,0,784,Y
808,NOx_GT,0,408,Y
809,NO2_GT,0,154,X
809,PT08_S1_CO,0,528,Y
809,NOx_GT,0,348,Y
810,CO_GT,0,11,X
810,PT08_S3_NOx,0,708,Y
811,CO_GT,0,7,X
811,PT08_S1_CO,0,833,X
811,NOx_GT,0,222,X
811,NMHC_GT,0,232,Y
812,PT08_S1_CO,0,976,X
812,NOx_GT,0,348,X
812,NO2_GT,260,282,Y
813,CO_GT,0,59,X
813,PT08_S1_CO,0,80,X
813,NOx_GT,0,478,X
813,NMHC_GT,0,58,Y
814,CO_GT,0,31,X
814,PT08_S1_CO,0,528,X
814,NOx_GT,0,92,X
814,PT08_S2_NMHC,0,540,Y
815,PT08_S3_NOx,1024,1220,X
815,CO_GT,0,31,Y
815,NMHC_GT,0,188,Y
815,C6H6_GT,288,406,Y
816,NOx_GT,526,924,X
816,NO2_GT,282,282,Y
817,PT08_S1_CO,0,272,X
817,C6H6_GT,0,150,X
817,NOx_GT,0,412,X
817,PT08_S4_NO2,0,578,Y
818,CO_GT,88,95,X
818,PT08_S1_CO,0,944,X
818,PT08_S2_NMHC,0,604,Y
818,NO2_GT,0,134,Y
819,PT08_S2_NMHC,0,220,X
819,PT08_S4_NO2,1024,1602,X
819,PT08_S1_CO,0,208,Y
820,PT08_S2_NMHC,1152,1244,X
820,CO_GT,0,55,Y
820,NMHC_GT,0,172,Y
820,C6H6_GT,256,406,Y
821,PT08_S1_CO,0,176,X
821,C6H6_GT,0,150,X
821,PT08_S2_NMHC,0,988,X
821,NO2_GT,0,58,Y
822,PT08_S1_CO,0,144,X
822,PT08_S2_NMHC,0,348,X
822,NO2_GT,0,58,Y
823,CO_GT,0,47,X
823,NOx_GT,0,476,X
823,PT08_S3_NOx,1120,1220,X
823,PT08_S4_NO2,1024,1602,X
823,PT08_S1_CO,0,1008,Y
823,C6H6_GT,0,22,Y
824,PT08_S1_CO,0,96,X
824,NOx_GT,0,284,X
824,C6H6_GT,0,52,Y
825,PT08_S1_CO,0,432,X
825,NMHC_GT,0,236,X
825,NOx_GT,0,412,X
825,C6H6_GT,0,6,Y
825,PT08_S2_NMHC,0,732,Y
826,C6H6_GT,0,254,X
826,PT08_S4_NO2,1024,1602,X
826,NMHC_GT,416,428,Y
827,PT08_S3_NOx,1088,1220,X
827,PT08_S4_NO2,1088,1602,X
827,PT08_S1_CO,0,816,Y
828,PT08_S1_CO,0,784,X
828,NOx_GT,512,924,X
828,NO2_GT,0,26,Y
829,C6H6_GT,0,150,X
829,PT08_S4_NO2,1024,1602,X
829,PT08_S1_CO,0,464,Y
829,PT08_S3_NOx,0,708,Y
830,PT08_S3_NOx,1024,1220,X
830,PT08_S1_CO,0,144,Y
830,NOx_GT,0,492,Y
831,CO_GT,80,95,X
831,PT08_S2_NMHC,0,220,Y
831,NOx_GT,0,412,Y
831,NO2_GT,0,90,Y
832,PT08_S1_CO,0,784,X
832,NOx_GT,644,924,X
832,NO2_GT,0,27,Y
833,NO2_GT,0,152,X
833,PT08_S1_CO,0,528,Y
833,NOx_GT,0,236,Y
834,C6H6_GT,296,406,X
834,PT08_S4_NO2,1104,1602,X
834,PT08_S1_CO,0,304,Y
835,PT08_S2_NMHC,1152,1244,X
835,CO_GT,0,31,Y
835,NOx_GT,592,924,Y
836,CO_GT,0,15,X
836,PT08_S1_CO,0,656,X
836,NOx_GT,0,476,X
836,C6H6_GT,0,86,Y
837,PT08_S1_CO,0,946,X
837,PT08_S2_NMHC,0,188,X
837,NO2_GT,0,58,Y
838,C6H6_GT,0,22,X
838,PT08_S2_NMHC,0,476,X
838,NOx_GT,512,924,X
838,NMHC_GT,0,236,Y
839,CO_GT,0,61,X
839,PT08_S1_CO,0,400,X
839,NOx_GT,0,41,X
839,PT08_S2_NMHC,0,476,Y
840,CO_GT,0,43,X
840,PT08_S1_CO,0,624,X
840,NOx_GT,0,444,X
840,C6H6_GT,0,150,Y
841,PT08_S1_CO,0,656,X
841,NOx_GT,0,460,X
841,C6H6_GT,0,138,Y
842,CO_GT,82,95,X
842,PT08_S1_CO,0,976,X
842,PT08_S2_NMHC,0,732,Y
843,CO_GT,0,31,X
843,NMHC_GT,0,204,X
843,NOx_GT,0,284,Y
843,NO2_GT,0,58,Y
844,NO2_GT,0,154,X
844,NOx_GT,0,412,Y
844,PT08_S4_NO2,0,578,Y
845,NO2_GT,0,74,X
845,PT08_S1_CO,0,528,Y
845,NOx_GT,0,52,Y
846,PT08_S2_NMHC,1024,1244,X
846,PT08_S4_NO2,0,258,X
846,NO2_GT,0,226,Y
847,CO_GT,64,95,X
847,PT08_S1_CO,0,400,X
847,NO2_GT,0,26,Y
848,PT08_S1_CO,0,528,X
848,PT08_S3_NOx,0,196,X
848,NO2_GT,0,186,Y
849,CO_GT,0,23,X
849,PT08_S1_CO,0,656,X
849,NOx_GT,0,220,X
849,NMHC_GT,0,236,Y
850,PT08_S3_NOx,0,708,X
850,NO2_GT,0,250,X
850,PT08_S4_NO2,1536,1602,X
850,PT08_S2_NMHC,0,476,Y
851,C6H6_GT,0,150,X
851,PT08_S4_NO2,1024,1602,X
851,PT08_S1_CO,0,496,Y
851,PT08_S3_NOx,0,708,Y
852,CO_GT,80,95,X
852,PT08_S1_CO,0,944,X
852,PT08_S2_NMHC,0,612,Y
852,NO2_GT,0,90,Y
853,PT08_S1_CO,0,816,X
853,PT08_S2_NMHC,0,188,X
853,NO2_GT,0,90,Y
854,PT08_S2_NMHC,0,836,X
854,PT08_S3_NOx,0,588,X
854,PT08_S4_NO2,1224,1602,X
854,NMHC_GT,273,428,Y
854,NO2_GT,0,90,Y
855,C6H6_GT,384,406,X
855,NO2_GT,0,154,X
855,PT08_S1_CO,0,528,Y
855,NOx_GT,0,412,Y
856,PT08_S4_NO2,1216,1602,X
856,PT08_S1_CO,0,736,Y
857,CO_GT,0,27,X
857,PT08_S1_CO,0,784,X
857,NOx_GT,0,220,X
857,PT08_S2_NMHC,0,220,Y
858,CO_GT,0,35,X
858,PT08_S1_CO,0,336,X
858,NOx_GT,0,180,X
858,C6H6_GT,0,78,Y
859,CO_GT,0,63,X
859,PT08_S1_CO,0,560,X
859,NOx_GT,0,348,X
859,NMHC_GT,0,140,Y
860,NMHC_GT,0,236,X
860,NO2_GT,256,282,Y
861,PT08_S2_NMHC,1152,1244,X
861,PT08_S1_CO,0,16,Y
861,NOx_GT,0,412,Y
862,CO_GT,0,63,X
862,PT08_S1_CO,0,252,X
862,NOx_GT,0,284,X
862,NMHC_GT,0,252,Y
863,CO_GT,0,15,X
863,PT08_S1_CO,0,275,X
863,NOx_GT,0,140,X
863,NMHC_GT,0,254,Y
864,NO2_GT,0,90,X
864,PT08_S4_NO2,1072,1602,X
864,PT08_S1_CO,0,408,Y
864,PT08_S3_NOx,0,580,Y
865,PT08_S1_CO,0,528,X
865,C6H6_GT,0,86,X
865,NOx_GT,0,220,X
865,NO2_GT,0,218,Y
866,PT08_S4_NO2,0,162,X
866,NMHC_GT,0,173,Y
867,PT08_S1_CO,0,112,X
867,NOx_GT,0,460,X
867,CO_GT,0,31,Y
867,C6H6_GT,0,214,Y
868,PT08_S2_NMHC,1244,1244,X
868,PT08_S1_CO,0,388,Y
868,NOx_GT,0,348,Y
869,NO2_GT,0,74,X
869,PT08_S1_CO,0,144,Y
869,NOx_GT,0,284,Y
870,PT08_S4_NO2,1184,1602,X
870,PT08_S1_CO,0,976,Y
870,NOx_GT,0,412,Y
871,PT08_S1_CO,0,924,X
871,PT08_S2_NMHC,0,92,X
871,NO2_GT,0,186,Y
872,PT08_S1_CO,0,656,X
872,NOx_GT,0,92,X
872,C6H6_GT,0,20,Y
873,PT08_S1_CO,0,976,X
873,C6H6_GT,0,22,X
873,NOx_GT,0,156,X
873,NO2_GT,0,154,Y
874,PT08_S1_CO,0,592,X
874,NMHC_GT,0,236,X
874,CO_GT,0,11,Y
875,PT08_S1_CO,0,144,X
875,PT08_S2_NMHC,0,476,X
875,NO2_GT,0,186,Y
876,CO_GT,0,49,X
876,PT08_S1_CO,0,592,X
876,NOx_GT,0,476,X
876,NMHC_GT,0,252,Y
877,PT08_S1_CO,0,216,X
877,PT08_S2_NMHC,0,460,Y
878,PT08_S2_NMHC,0,220,X
878,CO_GT,0,63,Y
878,C6H6_GT,256,406,Y
878,NOx_GT,0,284,Y
879,PT08_S4_NO2,1584,1602,X
879,PT08_S1_CO,0,896,Y
879,NOx_GT,0,476,Y
880,CO_GT,0,29,X
880,PT08_S1_CO,0,600,X
880,NOx_GT,0,92,X
880,NMHC_GT,0,188,Y
881,CO_GT,0,63,X
881,PT08_S1_CO,0,848,X
881,NOx_GT,0,28,X
881,NMHC_GT,0,204,Y
882,PT08_S1_CO,0,1008,X
882,NMHC_GT,0,236,X
882,CO_GT,0,31,Y
882,PT08_S3_NOx,0,452,Y
883,PT08_S1_CO,0,976,X
883,NOx_GT,0,337,X
883,C6H6_GT,0,222,Y
884,PT08_S2_NMHC,1216,1244,X
884,PT08_S4_NO2,0,834,X
884,PT08_S1_CO,0,272,Y
885,CO_GT,0,15,X
885,PT08_S1_CO,0,976,X
885,NOx_GT,0,412,X
885,NMHC_GT,0,172,Y
886,PT08_S1_CO,0,608,X
886,NMHC_GT,0,44,X
886,CO_GT,0,37,Y
886,PT08_S2_NMHC,1024,1244,Y
887,C6H6_GT,0,246,X
887,PT08_S2_NMHC,0,92,X
887,NO2_GT,0,154,Y
888,PT08_S3_NOx,1024,1220,X
888,PT08_S1_CO,0,400,Y
888,NOx_GT,0,476,Y
889,PT08_S1_CO,0,144,X
889,NOx_GT,0,220,X
889,C6H6_GT,0,118,Y
889,PT08_S2_NMHC,0,476,Y
890,PT08_S1_CO,0,112,X
890,PT08_S2_NMHC,0,28,Y
891,CO_GT,0,0,X
891,PT08_S1_CO,0,804,X
891,NOx_GT,0,256,X
891,NMHC_GT,0,236,Y
892,PT08_S1_CO,0,88,X
892,NOx_GT,0,311,X
892,C6H6_GT,0,252,Y
892,NO2_GT,0,141,Y
893,PT08_S1_CO,0,784,X
893,C6H6_GT,0,150,X
893,PT08_S2_NMHC,0,476,Y
893,NO2_GT,0,222,Y
894,PT08_S3_NOx,0,948,X
894,NO2_GT,256,282,X
894,PT08_S4_NO2,1152,1602,X
894,NOx_GT,0,220,Y
895,PT08_S3_NOx,1024,1220,X
895,PT08_S1_CO,0,816,Y
895,NOx_GT,0,412,Y
896,C6H6_GT,0,182,X
896,PT08_S4_NO2,1408,1602,X
896,NMHC_GT,273,428,Y
897,PT08_S3_NOx,1024,1220,X
897,PT08_S1_CO,0,708,Y
897,NOx_GT,0,444,Y
898,PT08_S1_CO,0,768,X
898,NOx_GT,0,156,X
898,C6H6_GT,0,104,Y
899,PT08_S1_CO,0,16,X
899,NOx_GT,512,924,X
899,PT08_S3_NOx,0,196,Y
900,PT08_S1_CO,0,784,X
900,NO2_GT,0,238,Y
901,CO_GT,0,33,X
901,PT08_S1_CO,0,656,X
901,NOx_GT,0,156,X
901,PT08_S2_NMHC,0,604,Y
902,PT08_S1_CO,0,528,X
902,C6H6_GT,0,150,X
902,NOx_GT,0,412,X
902,NO2_GT,0,90,Y
903,CO_GT,0,47,X
903,PT08_S1_CO,0,784,X
903,NOx_GT,0,468,X
903,C6H6_GT,0,54,Y
904,CO_GT,80,95,X
904,PT08_S2_NMHC,0,220,Y
904,NOx_GT,0,412,Y
904,NO2_GT,0,154,Y
905,PT08_S3_NOx,1216,1220,X
905,CO_GT,89,95,Y
905,PT08_S1_CO,908,1040,Y
905,NOx_GT,0,11,Y
906,CO_GT,0,23,X
906,PT08_S1_CO,0,528,X
906,NOx_GT,0,220,X
906,PT08_S2_NMHC,0,220,Y
907,CO_GT,0,63,X
907,PT08_S1_CO,0,400,X
907,NOx_GT,0,220,X
907,PT08_S2_NMHC,0,476,Y
908,CO_GT,0,47,X
908,C6H6_GT,256,406,Y
908,NOx_GT,0,156,Y
909,PT08_S4_NO2,1440,1602,X
909,PT08_S1_CO,0,932,Y
909,NOx_GT,0,476,Y
910,C6H6_GT,0,214,X
910,NOx_GT,0,412,X
910,CO_GT,0,31,Y
910,PT08_S1_CO,0,144,Y
910,PT08_S4_NO2,0,834,Y
911,CO_GT,80,95,X
911,PT08_S1_CO,0,976,X
911,PT08_S2_NMHC,0,380,Y
912,PT08_S4_NO2,1172,1602,X
912,PT08_S1_CO,0,656,Y
913,PT08_S1_CO,0,912,X
913,NOx_GT,0,340,X
913,C6H6_GT,0,150,Y
913,PT08_S3_NOx,0,452,Y
914,PT08_S3_NOx,0,196,X
914,PT08_S1_CO,0,16,Y
914,PT08_S2_NMHC,0,988,Y
915,PT08_S1_CO,0,670,X
915,PT08_S2_NMHC,0,204,X
915,NO2_GT,0,156,Y
916,PT08_S1_CO,0,336,X
916,NOx_GT,0,292,X
916,C6H6_GT,0,254,Y
916,NO2_GT,0,154,Y
917,PT08_S2_NMHC,1024,1244,X
917,PT08_S4_NO2,0,962,X
917,NO2_GT,0,154,Y
918,PT08_S1_CO,0,144,X
918,NOx_GT,0,28,X
918,C6H6_GT,0,246,Y
918,PT08_S3_NOx,0,196,Y
919,CO_GT,0,47,X
919,PT08_S1_CO,0,592,X
919,NOx_GT,0,316,X
919,NMHC_GT,0,236,Y
920,NMHC_GT,0,140,X
920,PT08_S1_CO,0,592,Y
920,NOx_GT,0,252,Y
921,NMHC_GT,0,44,X
921,PT08_S1_CO,0,912,Y
921,NOx_GT,0,284,Y
922,PT08_S3_NOx,1024,1220,X
922,CO_GT,0,63,Y
922,NMHC_GT,0,236,Y
922,C6H6_GT,256,406,Y
923,PT08_S1_CO,0,272,X
923,NOx_GT,0,412,X
923,C6H6_GT,0,38,Y
924,C6H6_GT,0,22,X
924,PT08_S2_NMHC,0,220,Y
925,PT08_S2_NMHC,1152,1244,X
925,PT08_S1_CO,0,144,Y
925,NOx_GT,0,412,Y
926,PT08_S3_NOx,0,836,X
926,PT08_S4_NO2,1536,1602,X
926,NOx_GT,512,924,Y
927,PT08_S3_NOx,1024,1220,X
927,PT08_S1_CO,0,1008,Y
927,NOx_GT,0,412,Y
928,PT08_S1_CO,0,656,X
928,NOx_GT,0,156,X
928,C6H6_GT,0,102,Y
929,PT08_S1_CO,0,272,X
929,C6H6_GT,0,214,X
929,NOx_GT,0,476,X
929,NMHC_GT,0,12,Y
930,PT08_S2_NMHC,0,892,X
930,PT08_S3_NOx,0,516,X
930,PT08_S4_NO2,1024,1602,X
930,NMHC_GT,384,428,Y
931,NOx_GT,512,924,X
931,NO2_GT,256,282,Y
932,PT08_S4_NO2,0,706,X
932,NMHC_GT,0,172,Y
933,CO_GT,76,95,X
933,PT08_S1_CO,0,944,X
933,PT08_S2_NMHC,0,972,Y
933,NO2_GT,0,26,Y
934,PT08_S1_CO,0,188,X
934,C6H6_GT,256,406,X
934,PT08_S2_NMHC,0,668,Y
934,NO2_GT,0,90,Y
935,CO_GT,0,31,X
935,PT08_S1_CO,0,528,X
935,NOx_GT,0,124,X
935,PT08_S2_NMHC,0,476,Y
936,PT08_S1_CO,0,208,X
936,NOx_GT,0,412,X
936,C6H6_GT,0,22,Y
937,CO_GT,0,63,X
937,PT08_S1_CO,0,656,X
937,NOx_GT,0,412,X
937,PT08_S2_NMHC,0,620,Y
938,PT08_S1_CO,0,16,X
938,NO2_GT,256,282,X
938,PT08_S3_NOx,0,452,Y
939,NMHC_GT,0,195,X
939,PT08_S1_CO,0,80,Y
939,NOx_GT,0,156,Y
940,C6H6_GT,0,150,X
940,PT08_S4_NO2,0,578,X
940,PT08_S2_NMHC,0,732,Y
940,PT08_S3_NOx,0,196,Y
941,CO_GT,0,11,X
941,PT08_S1_CO,0,400,X
941,NOx_GT,0,300,X
941,C6H6_GT,0,54,Y
942,PT08_S1_CO,0,80,X
942,PT08_S2_NMHC,0,732,X
942,NO2_GT,0,186,Y
943,PT08_S1_CO,0,528,X
943,NOx_GT,0,348,X
943,C6H6_GT,0,94,Y
944,PT08_S1_CO,0,186,X
944,PT08_S2_NMHC,0,332,Y
945,C6H6_GT,0,182,X
945,PT08_S4_NO2,1128,1602,X
945,PT08_S1_CO,0,480,Y
945,PT08_S3_NOx,0,708,Y
946,CO_GT,64,95,X
946,PT08_S1_CO,0,592,X
946,NOx_GT,0,156,X
946,C6H6_GT,0,98,Y
947,PT08_S3_NOx,0,708,X
947,PT08_S4_NO2,1024,1602,X
947,PT08_S1_CO,0,1008,Y
947,C6H6_GT,256,406,Y
948,NMHC_GT,0,108,X
948,PT08_S1_CO,0,976,Y
948,NOx_GT,0,156,Y
949,CO_GT,0,21,X
949,PT08_S1_CO,0,972,X
949,NOx_GT,0,266,X
949,NMHC_GT,0,44,Y
949,PT08_S2_NMHC,1152,1244,Y
950,CO_GT,0,51,X
950,PT08_S1_CO,0,912,X
950,NOx_GT,0,412,X
950,C6H6_GT,0,182,Y
951,PT08_S1_CO,0,176,X
951,PT08_S2_NMHC,0,412,X
951,NO2_GT,0,58,Y
952,PT08_S1_CO,0,464,X
952,PT08_S3_NOx,0,708,X
952,NOx_GT,0,412,Y
952,NO2_GT,0,90,Y
953,PT08_S1_CO,0,720,X
953,PT08_S2_NMHC,0,924,Y
953,NO2_GT,272,282,Y
954,CO_GT,64,95,X
954,PT08_S1_CO,0,976,X
954,PT08_S2_NMHC,0,732,Y
955,PT08_S2_NMHC,1232,1244,X
955,PT08_S4_NO2,0,578,X
955,PT08_S1_CO,0,944,Y
956,PT08_S1_CO,0,912,X
956,NO2_GT,0,243,Y
957,CO_GT,0,3,X
957,PT08_S1_CO,0,933,X
957,NOx_GT,0,428,X
957,NMHC_GT,0,32,Y
957,PT08_S2_NMHC,1240,1244,Y
958,NOx_GT,0,284,X
958,PT08_S4_NO2,1024,1602,X
958,PT08_S1_CO,0,208,Y
958,PT08_S3_NOx,0,836,Y
959,C6H6_GT,0,150,X
959,PT08_S2_NMHC,0,796,X
959,CO_GT,0,63,Y
959,PT08_S1_CO,0,144,Y
960,CO_GT,0,23,X
960,PT08_S1_CO,0,48,X
960,NOx_GT,0,476,X
960,NMHC_GT,0,240,Y
961,NOx_GT,0,412,X
961,CO_GT,0,51,Y
961,C6H6_GT,384,406,Y
961,PT08_S3_NOx,1056,1220,Y
962,PT08_S1_CO,0,53,X
962,NMHC_GT,0,188,X
962,C6H6_GT,368,406,Y
963,CO_GT,0,31,X
963,PT08_S1_CO,0,528,X
963,NOx_GT,0,92,X
963,PT08_S2_NMHC,0,220,Y
964,PT08_S1_CO,0,272,X
964,NMHC_GT,0,172,X
964,PT08_S2_NMHC,0,92,Y
965,PT08_S1_CO,0,528,X
965,C6H6_GT,0,150,X
965,CO_GT,80,95,Y
966,NO2_GT,0,154,X
966,PT08_S1_CO,0,528,Y
966,NOx_GT,0,412,Y
967,PT08_S2_NMHC,0,220,X
967,PT08_S4_NO2,1024,1602,X
967,PT08_S1_CO,0,548,Y
968,NMHC_GT,0,188,X
968,C6H6_GT,0,198,X
968,CO_GT,0,63,Y
969,PT08_S1_CO,0,656,X
969,NOx_GT,0,468,X
969,C6H6_GT,0,134,Y
970,PT08_S4_NO2,1552,1602,X
970,PT08_S1_CO,0,912,Y
970,PT08_S2_NMHC,0,732,Y
971,PT08_S1_CO,0,784,X
971,NMHC_GT,0,172,X
971,PT08_S2_NMHC,0,220,Y
972,C6H6_GT,0,231,X
972,PT08_S4_NO2,1536,1602,X
972,PT08_S1_CO,1024,1040,Y
973,PT08_S1_CO,0,792,X
973,NO2_GT,272,282,X
973,PT08_S2_NMHC,0,772,Y
974,C6H6_GT,0,86,X
974,PT08_S2_NMHC,0,732,Y
975,PT08_S3_NOx,0,452,X
975,PT08_S4_NO2,1088,1602,X
975,PT08_S1_CO,0,368,Y
976,C6H6_GT,0,214,X
976,PT08_S4_NO2,1152,1602,X
976,NMHC_GT,384,428,Y
977,PT08_S1_CO,0,848,X
977,NOx_GT,688,924,X
977,PT08_S2_NMHC,0,920,Y
977,NO2_GT,0,147,Y
978,PT08_S4_NO2,1056,1602,X
978,PT08_S1_CO,0,1008,Y
978,NOx_GT,0,348,Y
979,PT08_S1_CO,0,80,X
979,PT08_S2_NMHC,0,700,X
979,NO2_GT,0,207,Y
980,PT08_S1_CO,0,272,X
980,C6H6_GT,256,406,X
980,PT08_S2_NMHC,0,860,X
980,NO2_GT,0,106,Y
981,NO2_GT,0,90,X
981,PT08_S1_CO,0,528,Y
981,NOx_GT,0,156,Y
982,NMHC_GT,0,108,X
982,PT08_S1_CO,0,784,Y
982,NOx_GT,0,412,Y
983,NO2_GT,0,154,X
983,PT08_S1_CO,0,944,Y
983,NOx_GT,0,308,Y
984,PT08_S3_NOx,0,172,X
984,NO2_GT,272,282,X
984,PT08_S4_NO2,1043,1602,X
984,CO_GT,0,49,Y
985,PT08_S4_NO2,1184,1602,X
